,DateTime,temperature,power,energy,aX,aY,aZ,gX,gY,gZ
51,2021-05-12 14:29:26.227800,,,,1.0,,,,,
52,2021-05-12 14:29:26.250630,,,,,-0.1,,,,
53,2021-05-12 14:29:26.260633,,,,,,-0.0,,,
54,2021-05-12 14:29:26.266650,,,,,,,-0.9,,
55,2021-05-12 14:29:26.272605,,,,,,,,-23.5,
56,2021-05-12 14:29:26.278605,,,,,,,,,-0.3
57,2021-05-12 14:29:26.855852,,,,1.0,,,,,
58,2021-05-12 14:29:26.872898,,,,,-0.1,,,,
59,2021-05-12 14:29:26.877897,,,,,,-0.1,,,
60,2021-05-12 14:29:26.890894,,,,,,,0.0,,
61,2021-05-12 14:29:26.897871,,,,,,,,0.5,
62,2021-05-12 14:29:26.903871,,,,,,,,,-0.1
63,2021-05-12 14:29:27.485892,,,,1.0,,,,,
64,2021-05-12 14:29:27.504919,,,,,-0.1,,,,
65,2021-05-12 14:29:27.510917,,,,,,-0.1,,,
66,2021-05-12 14:29:27.520892,,,,,,,0.1,,
67,2021-05-12 14:29:27.526888,,,,,,,,-0.4,
68,2021-05-12 14:29:27.532905,,,,,,,,,-0.1
69,2021-05-12 14:29:28.120481,,,,1.0,,,,,
70,2021-05-12 14:29:28.139481,,,,,-0.1,,,,
71,2021-05-12 14:29:28.145481,,,,,,-0.1,,,
72,2021-05-12 14:29:28.152510,,,,,,,-0.1,,
73,2021-05-12 14:29:28.157512,,,,,,,,0.0,
74,2021-05-12 14:29:28.163511,,,,,,,,,0.1
75,2021-05-12 14:29:28.746627,,,,1.0,,,,,
76,2021-05-12 14:29:28.771632,,,,,-0.1,,,,
77,2021-05-12 14:29:28.789635,,,,,,-0.1,,,
78,2021-05-12 14:29:28.796625,,,,,,,-0.1,,
79,2021-05-12 14:29:28.802652,,,,,,,,-0.2,
80,2021-05-12 14:29:28.807624,,,,,,,,,-0.1
81,2021-05-12 14:29:29.375302,,,,1.0,,,,,
82,2021-05-12 14:29:29.391297,,,,,-0.1,,,,
83,2021-05-12 14:29:29.402334,,,,,,-0.1,,,
84,2021-05-12 14:29:29.410302,,,,,,,0.1,,
85,2021-05-12 14:29:29.418326,,,,,,,,0.0,
86,2021-05-12 14:29:29.424343,,,,,,,,,0.0
87,2021-05-12 14:29:30.007778,,,,1.0,,,,,
88,2021-05-12 14:29:30.024808,,,,,-0.1,,,,
89,2021-05-12 14:29:30.037776,,,,,,-0.1,,,
90,2021-05-12 14:29:30.042772,,,,,,,0.3,,
91,2021-05-12 14:29:30.051800,,,,,,,,-0.1,
92,2021-05-12 14:29:30.056807,,,,,,,,,0.1
93,2021-05-12 14:29:30.635872,,,,1.0,,,,,
94,2021-05-12 14:29:30.655875,,,,,-0.0,,,,
95,2021-05-12 14:29:30.664879,,,,,,-0.1,,,
96,2021-05-12 14:29:30.670900,,,,,,,0.1,,
97,2021-05-12 14:29:30.675917,,,,,,,,0.1,
98,2021-05-12 14:29:30.686904,,,,,,,,,0.0
99,2021-05-12 14:29:31.261475,,,,1.0,,,,,
100,2021-05-12 14:29:31.276514,,,,,-0.1,,,,
101,2021-05-12 14:29:31.286510,,,,,,-0.2,,,
102,2021-05-12 14:29:31.292508,,,,,,,0.2,,
103,2021-05-12 14:29:31.300478,,,,,,,,0.0,
104,2021-05-12 14:29:31.306473,,,,,,,,,0.0
105,2021-05-12 14:29:31.892225,,,,1.0,,,,,
106,2021-05-12 14:29:31.908251,,,,,-0.1,,,,
107,2021-05-12 14:29:31.920217,,,,,,-0.1,,,
108,2021-05-12 14:29:31.926216,,,,,,,0.1,,
109,2021-05-12 14:29:31.937250,,,,,,,,-0.1,
110,2021-05-12 14:29:31.943252,,,,,,,,,-0.1
111,2021-05-12 14:29:32.522603,,,,1.0,,,,,
112,2021-05-12 14:29:32.540609,,,,,-0.1,,,,
113,2021-05-12 14:29:32.554599,,,,,,-0.1,,,
114,2021-05-12 14:29:32.559599,,,,,,,0.1,,
115,2021-05-12 14:29:32.568631,,,,,,,,0.1,
116,2021-05-12 14:29:32.573636,,,,,,,,,-0.1
117,2021-05-12 14:29:33.152615,,,,1.0,,,,,
118,2021-05-12 14:29:33.173612,,,,,-0.1,,,,
119,2021-05-12 14:29:33.185641,,,,,,-0.1,,,
120,2021-05-12 14:29:33.190640,,,,,,,0.0,,
121,2021-05-12 14:29:33.196641,,,,,,,,0.0,
122,2021-05-12 14:29:33.201643,,,,,,,,,0.1
123,2021-05-12 14:29:33.780063,,,,1.0,,,,,
124,2021-05-12 14:29:33.802120,,,,,-0.1,,,,
125,2021-05-12 14:29:33.823070,,,,,,-0.1,,,
126,2021-05-12 14:29:33.830064,,,,,,,0.0,,
127,2021-05-12 14:29:33.835066,,,,,,,,-0.1,
128,2021-05-12 14:29:33.841065,,,,,,,,,0.3
129,2021-05-12 14:29:34.153413,,0.0,,,,,,,
130,2021-05-12 14:29:34.182410,,,0.0,,,,,,
131,2021-05-12 14:29:34.189400,30.15,,,,,,,,
132,2021-05-12 14:29:34.412945,,,,1.0,,,,,
133,2021-05-12 14:29:34.432965,,,,,-0.0,,,,
134,2021-05-12 14:29:34.439005,,,,,,-0.1,,,
135,2021-05-12 14:29:34.447955,,,,,,,0.1,,
136,2021-05-12 14:29:34.453936,,,,,,,,-0.1,
137,2021-05-12 14:29:34.459988,,,,,,,,,-0.1
138,2021-05-12 14:29:35.047508,,,,1.0,,,,,
139,2021-05-12 14:29:35.064528,,,,,-0.1,,,,
140,2021-05-12 14:29:35.069526,,,,,,-0.1,,,
141,2021-05-12 14:29:35.077537,,,,,,,0.2,,
142,2021-05-12 14:29:35.083553,,,,,,,,0.0,
143,2021-05-12 14:29:35.088560,,,,,,,,,-0.0
144,2021-05-12 14:29:35.674480,,,,1.0,,,,,
145,2021-05-12 14:29:35.698489,,,,,-0.1,,,,
146,2021-05-12 14:29:35.704501,,,,,,-0.1,,,
147,2021-05-12 14:29:35.713518,,,,,,,0.0,,
148,2021-05-12 14:29:35.719476,,,,,,,,-0.1,
149,2021-05-12 14:29:35.726505,,,,,,,,,0.1
150,2021-05-12 14:29:36.302517,,,,1.0,,,,,
151,2021-05-12 14:29:36.317542,,,,,-0.1,,,,
152,2021-05-12 14:29:36.322561,,,,,,-0.1,,,
153,2021-05-12 14:29:36.330529,,,,,,,-0.0,,
154,2021-05-12 14:29:36.336518,,,,,,,,-0.1,
155,2021-05-12 14:29:36.342550,,,,,,,,,0.0
156,2021-05-12 14:29:36.934700,,,,1.0,,,,,
157,2021-05-12 14:29:36.950728,,,,,-0.1,,,,
158,2021-05-12 14:29:36.958719,,,,,,-0.1,,,
159,2021-05-12 14:29:36.965697,,,,,,,-0.1,,
160,2021-05-12 14:29:36.971699,,,,,,,,0.1,
161,2021-05-12 14:29:36.977722,,,,,,,,,-0.0
162,2021-05-12 14:29:37.567173,,,,1.0,,,,,
163,2021-05-12 14:29:37.583173,,,,,-0.1,,,,
164,2021-05-12 14:29:37.590203,,,,,,-0.1,,,
165,2021-05-12 14:29:37.599173,,,,,,,-0.1,,
166,2021-05-12 14:29:37.604173,,,,,,,,0.1,
167,2021-05-12 14:29:37.610198,,,,,,,,,-0.0
168,2021-05-12 14:29:38.198591,,,,1.0,,,,,
169,2021-05-12 14:29:38.218591,,,,,-0.1,,,,
170,2021-05-12 14:29:38.228586,,,,,,-0.1,,,
171,2021-05-12 14:29:38.233582,,,,,,,-0.0,,
172,2021-05-12 14:29:38.240659,,,,,,,,0.2,
173,2021-05-12 14:29:38.247617,,,,,,,,,-0.1
174,2021-05-12 14:29:38.824776,,,,1.0,,,,,
175,2021-05-12 14:29:38.846784,,,,,-0.1,,,,
176,2021-05-12 14:29:38.860780,,,,,,-0.1,,,
177,2021-05-12 14:29:38.866805,,,,,,,0.0,,
178,2021-05-12 14:29:38.872778,,,,,,,,-0.0,
179,2021-05-12 14:29:38.878774,,,,,,,,,0.2
180,2021-05-12 14:29:39.451287,,,,1.0,,,,,
181,2021-05-12 14:29:39.469277,,,,,-0.1,,,,
182,2021-05-12 14:29:39.482300,,,,,,-0.1,,,
183,2021-05-12 14:29:39.491284,,,,,,,0.1,,
184,2021-05-12 14:29:39.497302,,,,,,,,0.0,
185,2021-05-12 14:29:39.503305,,,,,,,,,0.0
186,2021-05-12 14:29:40.087561,,,,1.0,,,,,
187,2021-05-12 14:29:40.099564,,,,,-0.1,,,,
188,2021-05-12 14:29:40.110586,,,,,,-0.1,,,
189,2021-05-12 14:29:40.116559,,,,,,,-0.0,,
190,2021-05-12 14:29:40.121559,,,,,,,,0.1,
191,2021-05-12 14:29:40.127556,,,,,,,,,-0.0
192,2021-05-12 14:29:40.709080,,,,1.0,,,,,
193,2021-05-12 14:29:40.731074,,,,,-0.1,,,,
194,2021-05-12 14:29:40.739083,,,,,,-0.2,,,
195,2021-05-12 14:29:40.745099,,,,,,,0.2,,
196,2021-05-12 14:29:40.751106,,,,,,,,0.1,
197,2021-05-12 14:29:40.759068,,,,,,,,,0.1
198,2021-05-12 14:29:41.341326,,,,1.0,,,,,
199,2021-05-12 14:29:41.359372,,,,,-0.1,,,,
200,2021-05-12 14:29:41.365375,,,,,,-0.1,,,
201,2021-05-12 14:29:41.372377,,,,,,,-0.0,,
202,2021-05-12 14:29:41.377390,,,,,,,,0.1,
203,2021-05-12 14:29:41.382381,,,,,,,,,0.1
204,2021-05-12 14:29:41.967425,,,,1.0,,,,,
205,2021-05-12 14:29:41.989416,,,,,-0.1,,,,
206,2021-05-12 14:29:41.996420,,,,,,-0.1,,,
207,2021-05-12 14:29:42.007418,,,,,,,-0.0,,
208,2021-05-12 14:29:42.016414,,,,,,,,0.4,
209,2021-05-12 14:29:42.023417,,,,,,,,,0.0
210,2021-05-12 14:29:42.599506,,,,1.0,,,,,
211,2021-05-12 14:29:42.625530,,,,,-0.1,,,,
212,2021-05-12 14:29:42.632504,,,,,,-0.1,,,
213,2021-05-12 14:29:42.641504,,,,,,,-0.1,,
214,2021-05-12 14:29:42.646504,,,,,,,,0.9,
215,2021-05-12 14:29:42.652532,,,,,,,,,-0.0
216,2021-05-12 14:29:43.227895,,,,1.0,,,,,
217,2021-05-12 14:29:43.242922,,,,,-0.1,,,,
218,2021-05-12 14:29:43.249902,,,,,,-0.2,,,
219,2021-05-12 14:29:43.261897,,,,,,,0.1,,
220,2021-05-12 14:29:43.267898,,,,,,,,-0.9,
221,2021-05-12 14:29:43.273960,,,,,,,,,0.0
222,2021-05-12 14:29:43.855387,,,,1.0,,,,,
223,2021-05-12 14:29:43.877390,,,,,-0.1,,,,
224,2021-05-12 14:29:43.891396,,,,,,-0.1,,,
225,2021-05-12 14:29:43.896390,,,,,,,0.2,,
226,2021-05-12 14:29:43.903436,,,,,,,,1.2,
227,2021-05-12 14:29:43.909417,,,,,,,,,0.1
228,2021-05-12 14:29:44.486520,,,,1.0,,,,,
229,2021-05-12 14:29:44.504536,,,,,-0.0,,,,
230,2021-05-12 14:29:44.510521,,,,,,-0.2,,,
231,2021-05-12 14:29:44.517518,,,,,,,0.2,,
232,2021-05-12 14:29:44.522517,,,,,,,,-0.3,
233,2021-05-12 14:29:44.527516,,,,,,,,,-0.1
234,2021-05-12 14:29:45.118483,,,,1.0,,,,,
235,2021-05-12 14:29:45.139506,,,,,-0.1,,,,
236,2021-05-12 14:29:45.145482,,,,,,-0.1,,,
237,2021-05-12 14:29:45.152481,,,,,,,0.0,,
238,2021-05-12 14:29:45.159504,,,,,,,,-0.2,
239,2021-05-12 14:29:45.165479,,,,,,,,,-0.0
240,2021-05-12 14:29:45.744167,,,,1.0,,,,,
241,2021-05-12 14:29:45.760199,,,,,-0.1,,,,
242,2021-05-12 14:29:45.773167,,,,,,-0.1,,,
243,2021-05-12 14:29:45.779194,,,,,,,0.1,,
244,2021-05-12 14:29:45.789661,,,,,,,,0.2,
245,2021-05-12 14:29:45.796274,,,,,,,,,-0.0
246,2021-05-12 14:29:46.374254,,,,1.0,,,,,
247,2021-05-12 14:29:46.393258,,,,,-0.0,,,,
248,2021-05-12 14:29:46.406286,,,,,,-0.1,,,
249,2021-05-12 14:29:46.413304,,,,,,,0.1,,
250,2021-05-12 14:29:46.419256,,,,,,,,0.1,
251,2021-05-12 14:29:46.424255,,,,,,,,,-0.2
252,2021-05-12 14:29:47.007204,,,,1.0,,,,,
253,2021-05-12 14:29:47.023196,,,,,-0.1,,,,
254,2021-05-12 14:29:47.030209,,,,,,-0.1,,,
255,2021-05-12 14:29:47.042200,,,,,,,0.1,,
256,2021-05-12 14:29:47.048201,,,,,,,,-0.1,
257,2021-05-12 14:29:47.054196,,,,,,,,,-0.1
258,2021-05-12 14:29:47.638365,,,,1.0,,,,,
259,2021-05-12 14:29:47.657397,,,,,-0.1,,,,
260,2021-05-12 14:29:47.668391,,,,,,-0.1,,,
261,2021-05-12 14:29:47.675361,,,,,,,0.0,,
262,2021-05-12 14:29:47.682459,,,,,,,,0.1,
263,2021-05-12 14:29:47.689392,,,,,,,,,-0.2
264,2021-05-12 14:29:48.272375,,,,1.0,,,,,
265,2021-05-12 14:29:48.290376,,,,,-0.1,,,,
266,2021-05-12 14:29:48.305361,,,,,,-0.1,,,
267,2021-05-12 14:29:48.314606,,,,,,,-0.0,,
268,2021-05-12 14:29:48.320379,,,,,,,,-0.1,
269,2021-05-12 14:29:48.325412,,,,,,,,,-0.1
270,2021-05-12 14:29:48.902056,,,,1.0,,,,,
271,2021-05-12 14:29:48.922057,,,,,-0.1,,,,
272,2021-05-12 14:29:48.935063,,,,,,-0.1,,,
273,2021-05-12 14:29:48.943082,,,,,,,0.1,,
274,2021-05-12 14:29:48.949058,,,,,,,,-0.0,
275,2021-05-12 14:29:48.955056,,,,,,,,,0.1
276,2021-05-12 14:29:49.531863,,,,1.0,,,,,
277,2021-05-12 14:29:49.552897,,,,,-0.1,,,,
278,2021-05-12 14:29:49.558870,,,,,,-0.1,,,
279,2021-05-12 14:29:49.567858,,,,,,,0.1,,
280,2021-05-12 14:29:49.573855,,,,,,,,0.1,
281,2021-05-12 14:29:49.578863,,,,,,,,,-0.1
282,2021-05-12 14:29:50.157497,,,,1.0,,,,,
283,2021-05-12 14:29:50.173521,,,,,-0.1,,,,
284,2021-05-12 14:29:50.186521,,,,,,-0.1,,,
285,2021-05-12 14:29:50.192519,,,,,,,0.0,,
286,2021-05-12 14:29:50.201489,,,,,,,,-0.2,
287,2021-05-12 14:29:50.206490,,,,,,,,,-0.1
288,2021-05-12 14:29:50.786717,,,,1.0,,,,,
289,2021-05-12 14:29:50.804716,,,,,-0.1,,,,
290,2021-05-12 14:29:50.822123,,,,,,-0.2,,,
291,2021-05-12 14:29:50.828848,,,,,,,0.1,,
292,2021-05-12 14:29:50.835500,,,,,,,,0.1,
293,2021-05-12 14:29:50.840498,,,,,,,,,0.1
294,2021-05-12 14:29:51.418561,,,,1.0,,,,,
295,2021-05-12 14:29:51.435552,,,,,-0.1,,,,
296,2021-05-12 14:29:51.442561,,,,,,-0.2,,,
297,2021-05-12 14:29:51.454557,,,,,,,-0.1,,
298,2021-05-12 14:29:51.461585,,,,,,,,0.1,
299,2021-05-12 14:29:51.466585,,,,,,,,,-0.1
300,2021-05-12 14:29:52.047429,,,,1.0,,,,,
301,2021-05-12 14:29:52.067458,,,,,-0.1,,,,
302,2021-05-12 14:29:52.074454,,,,,,-0.1,,,
303,2021-05-12 14:29:52.084456,,,,,,,0.1,,
304,2021-05-12 14:29:52.089458,,,,,,,,-0.0,
305,2021-05-12 14:29:52.095461,,,,,,,,,0.1
306,2021-05-12 14:29:52.687231,,,,1.0,,,,,
307,2021-05-12 14:29:52.707204,,,,,-0.1,,,,
308,2021-05-12 14:29:52.721233,,,,,,-0.1,,,
309,2021-05-12 14:29:52.727231,,,,,,,-0.1,,
310,2021-05-12 14:29:52.732235,,,,,,,,-0.1,
311,2021-05-12 14:29:52.737237,,,,,,,,,0.1
312,2021-05-12 14:29:53.311458,,,,1.0,,,,,
313,2021-05-12 14:29:53.334004,,,,,-0.1,,,,
314,2021-05-12 14:29:53.343217,,,,,,-0.1,,,
315,2021-05-12 14:29:53.351213,,,,,,,-0.1,,
316,2021-05-12 14:29:53.356180,,,,,,,,-0.0,
317,2021-05-12 14:29:53.363184,,,,,,,,,0.0
318,2021-05-12 14:29:53.943751,,,,1.0,,,,,
319,2021-05-12 14:29:53.966771,,,,,-0.1,,,,
320,2021-05-12 14:29:53.984753,,,,,,-0.1,,,
321,2021-05-12 14:29:53.989776,,,,,,,-0.1,,
322,2021-05-12 14:29:53.995749,,,,,,,,-0.0,
323,2021-05-12 14:29:54.001751,,,,,,,,,0.1
324,2021-05-12 14:29:54.576389,,,,1.0,,,,,
325,2021-05-12 14:29:54.595389,,,,,-0.1,,,,
326,2021-05-12 14:29:54.602408,,,,,,-0.2,,,
327,2021-05-12 14:29:54.611411,,,,,,,-0.0,,
328,2021-05-12 14:29:54.618380,,,,,,,,0.2,
329,2021-05-12 14:29:54.624406,,,,,,,,,-0.0
330,2021-05-12 14:29:55.201025,,,,1.0,,,,,
331,2021-05-12 14:29:55.220027,,,,,-0.1,,,,
332,2021-05-12 14:29:55.233056,,,,,,-0.1,,,
333,2021-05-12 14:29:55.238061,,,,,,,0.2,,
334,2021-05-12 14:29:55.246028,,,,,,,,0.1,
335,2021-05-12 14:29:55.252032,,,,,,,,,-0.0
336,2021-05-12 14:29:55.834060,,,,1.0,,,,,
337,2021-05-12 14:29:55.854571,,,,,-0.1,,,,
338,2021-05-12 14:29:55.865729,,,,,,-0.2,,,
339,2021-05-12 14:29:55.874809,,,,,,,-0.1,,
340,2021-05-12 14:29:55.880752,,,,,,,,0.0,
341,2021-05-12 14:29:55.886722,,,,,,,,,0.1
342,2021-05-12 14:29:56.460104,,,,1.0,,,,,
343,2021-05-12 14:29:56.480089,,,,,-0.1,,,,
344,2021-05-12 14:29:56.487074,,,,,,-0.1,,,
345,2021-05-12 14:29:56.498075,,,,,,,0.1,,
346,2021-05-12 14:29:56.505072,,,,,,,,0.1,
347,2021-05-12 14:29:56.510098,,,,,,,,,0.1
348,2021-05-12 14:29:57.091410,,,,1.0,,,,,
349,2021-05-12 14:29:57.110450,,,,,-0.1,,,,
350,2021-05-12 14:29:57.116440,,,,,,-0.1,,,
351,2021-05-12 14:29:57.122410,,,,,,,0.1,,
352,2021-05-12 14:29:57.128406,,,,,,,,-0.2,
353,2021-05-12 14:29:57.133407,,,,,,,,,0.1
354,2021-05-12 14:29:57.718366,,,,1.0,,,,,
355,2021-05-12 14:29:57.735369,,,,,-0.1,,,,
356,2021-05-12 14:29:57.745397,,,,,,-0.1,,,
357,2021-05-12 14:29:57.752395,,,,,,,0.1,,
358,2021-05-12 14:29:57.762363,,,,,,,,0.0,
359,2021-05-12 14:29:57.767364,,,,,,,,,0.1
360,2021-05-12 14:29:58.348747,,,,1.0,,,,,
361,2021-05-12 14:29:58.374773,,,,,-0.1,,,,
362,2021-05-12 14:29:58.384119,,,,,,-0.1,,,
363,2021-05-12 14:29:58.393367,,,,,,,0.0,,
364,2021-05-12 14:29:58.399366,,,,,,,,-0.0,
365,2021-05-12 14:29:58.405368,,,,,,,,,-0.0
366,2021-05-12 14:29:58.977902,,,,1.0,,,,,
367,2021-05-12 14:29:58.994729,,,,,-0.1,,,,
368,2021-05-12 14:29:59.007912,,,,,,-0.1,,,
369,2021-05-12 14:29:59.017698,,,,,,,-0.1,,
370,2021-05-12 14:29:59.023414,,,,,,,,0.1,
371,2021-05-12 14:29:59.029592,,,,,,,,,-0.2
372,2021-05-12 14:29:59.607579,,,,1.0,,,,,
373,2021-05-12 14:29:59.626575,,,,,-0.1,,,,
374,2021-05-12 14:29:59.632577,,,,,,-0.1,,,
375,2021-05-12 14:29:59.638604,,,,,,,-0.1,,
376,2021-05-12 14:29:59.643619,,,,,,,,0.1,
377,2021-05-12 14:29:59.649607,,,,,,,,,0.1
378,2021-05-12 14:30:00.233307,,,,1.0,,,,,
379,2021-05-12 14:30:00.247306,,,,,-0.1,,,,
380,2021-05-12 14:30:00.254405,,,,,,-0.2,,,
381,2021-05-12 14:30:00.261335,,,,,,,0.2,,
382,2021-05-12 14:30:00.266339,,,,,,,,-0.0,
383,2021-05-12 14:30:00.273309,,,,,,,,,0.1
384,2021-05-12 14:30:00.863504,,,,1.0,,,,,
385,2021-05-12 14:30:00.881510,,,,,-0.1,,,,
386,2021-05-12 14:30:00.894628,,,,,,-0.1,,,
387,2021-05-12 14:30:00.903068,,,,,,,0.0,,
388,2021-05-12 14:30:00.910089,,,,,,,,-0.1,
389,2021-05-12 14:30:00.916089,,,,,,,,,-0.1
390,2021-05-12 14:30:01.503513,,,,1.0,,,,,
391,2021-05-12 14:30:01.539509,,,,,-0.1,,,,
392,2021-05-12 14:30:01.547507,,,,,,-0.1,,,
393,2021-05-12 14:30:01.554530,,,,,,,0.1,,
394,2021-05-12 14:30:01.559529,,,,,,,,-0.0,
395,2021-05-12 14:30:01.565518,,,,,,,,,-0.2
396,2021-05-12 14:30:02.120903,,,,1.0,,,,,
397,2021-05-12 14:30:02.140903,,,,,-0.1,,,,
398,2021-05-12 14:30:02.146898,,,,,,-0.1,,,
399,2021-05-12 14:30:02.152900,,,,,,,0.1,,
400,2021-05-12 14:30:02.157900,,,,,,,,0.1,
401,2021-05-12 14:30:02.163910,,,,,,,,,-0.0
402,2021-05-12 14:30:02.748210,,,,1.0,,,,,
403,2021-05-12 14:30:02.762245,,,,,-0.1,,,,
404,2021-05-12 14:30:02.771215,,,,,,-0.1,,,
405,2021-05-12 14:30:02.777246,,,,,,,0.1,,
406,2021-05-12 14:30:02.784215,,,,,,,,0.0,
407,2021-05-12 14:30:02.790217,,,,,,,,,0.1
408,2021-05-12 14:30:03.385121,,,,1.0,,,,,
409,2021-05-12 14:30:03.404115,,,,,-0.1,,,,
410,2021-05-12 14:30:03.421061,,,,,,-0.1,,,
411,2021-05-12 14:30:03.431966,,,,,,,-0.0,,
412,2021-05-12 14:30:03.441962,,,,,,,,0.3,
413,2021-05-12 14:30:03.452963,,,,,,,,,-0.0
414,2021-05-12 14:30:04.022729,,,,1.0,,,,,
415,2021-05-12 14:30:04.075719,,,,,-0.1,,,,
416,2021-05-12 14:30:04.102714,,,,,,-0.1,,,
417,2021-05-12 14:30:04.108749,,,,,,,0.0,,
418,2021-05-12 14:30:04.113740,,,,,,,,-0.1,
419,2021-05-12 14:30:04.119744,,,,,,,,,-0.0
420,2021-05-12 14:30:04.124745,,0.0,,,,,,,
421,2021-05-12 14:30:04.138743,,,0.0,,,,,,
422,2021-05-12 14:30:04.144755,30.15,,,,,,,,
423,2021-05-12 14:30:04.640868,,,,1.0,,,,,
424,2021-05-12 14:30:04.658900,,,,,-0.1,,,,
425,2021-05-12 14:30:04.672881,,,,,,-0.1,,,
426,2021-05-12 14:30:04.677865,,,,,,,0.1,,
427,2021-05-12 14:30:04.683867,,,,,,,,-0.8,
428,2021-05-12 14:30:04.689879,,,,,,,,,0.2
429,2021-05-12 14:30:05.269229,,,,1.0,,,,,
430,2021-05-12 14:30:05.289260,,,,,-0.1,,,,
431,2021-05-12 14:30:05.294264,,,,,,-0.1,,,
432,2021-05-12 14:30:05.301261,,,,,,,0.1,,
433,2021-05-12 14:30:05.306265,,,,,,,,0.1,
434,2021-05-12 14:30:05.311267,,,,,,,,,0.0
435,2021-05-12 14:30:05.900460,,,,1.0,,,,,
436,2021-05-12 14:30:05.922458,,,,,-0.1,,,,
437,2021-05-12 14:30:05.935377,,,,,,-0.1,,,
438,2021-05-12 14:30:05.940370,,,,,,,-0.1,,
439,2021-05-12 14:30:05.946358,,,,,,,,1.0,
440,2021-05-12 14:30:05.952388,,,,,,,,,-0.0
441,2021-05-12 14:30:06.536417,,,,1.0,,,,,
442,2021-05-12 14:30:06.555439,,,,,-0.1,,,,
443,2021-05-12 14:30:06.564442,,,,,,-0.2,,,
444,2021-05-12 14:30:06.573437,,,,,,,-0.8,,
445,2021-05-12 14:30:06.579410,,,,,,,,-1.0,
446,2021-05-12 14:30:06.584440,,,,,,,,,-0.1
447,2021-05-12 14:30:07.160765,,,,1.0,,,,,
448,2021-05-12 14:30:07.175797,,,,,-0.1,,,,
449,2021-05-12 14:30:07.185823,,,,,,-0.1,,,
450,2021-05-12 14:30:07.190823,,,,,,,0.2,,
451,2021-05-12 14:30:07.197835,,,,,,,,-0.2,
452,2021-05-12 14:30:07.202830,,,,,,,,,0.1
453,2021-05-12 14:30:07.791519,,,,1.0,,,,,
454,2021-05-12 14:30:07.808547,,,,,-0.1,,,,
455,2021-05-12 14:30:07.819528,,,,,,-0.1,,,
