,DateTime,temperature,power,energy,aX,aY,aZ,gX,gY,gZ
7487,2021-05-25 15:46:04.776,,,,,-0.0,,,,
7488,2021-05-25 15:46:04.788,,,,,,1.1,,,
7489,2021-05-25 15:46:04.794,,,,,,,-0.9,,
7490,2021-05-25 15:46:04.804,,,,,,,,-0.3,
7491,2021-05-25 15:46:04.824,,,,,,,,,-0.1
7492,2021-05-25 15:46:05.341,,,,0.1,,,,,
7493,2021-05-25 15:46:05.364,,,,,-0.0,,,,
7494,2021-05-25 15:46:05.381,,,,,,1.1,,,
7495,2021-05-25 15:46:05.395,,,,,,,-0.0,,
7496,2021-05-25 15:46:05.405,,,,,,,,0.3,
7497,2021-05-25 15:46:05.424,,,,,,,,,0.1
7498,2021-05-25 15:46:05.970,,,,0.1,,,,,
7499,2021-05-25 15:46:05.990,,,,,-0.0,,,,
7500,2021-05-25 15:46:06.007,,,,,,1.1,,,
7501,2021-05-25 15:46:06.024,,,,,,,0.3,,
7502,2021-05-25 15:46:06.038,,,,,,,,0.3,
7503,2021-05-25 15:46:06.052,,,,,,,,,-0.0
7504,2021-05-25 15:46:06.605,,,,0.1,,,,,
7505,2021-05-25 15:46:06.644,,,,,-0.0,,,,
7506,2021-05-25 15:46:06.675,,,,,,1.1,,,
7507,2021-05-25 15:46:06.693,,,,,,,-0.0,,
7508,2021-05-25 15:46:06.704,,,,,,,,0.0,
7509,2021-05-25 15:46:06.724,,,,,,,,,0.1
7510,2021-05-25 15:46:07.069,,9.40,,,,,,,
7511,2021-05-25 15:46:07.174,,,42608,,,,,,
7512,2021-05-25 15:46:07.235,,,,0.1,,,,,
7513,2021-05-25 15:46:07.256,,,,,-0.0,,,,
7514,2021-05-25 15:46:07.273,,,,,,1.1,,,
7515,2021-05-25 15:46:07.295,,,,,,,-0.1,,
7516,2021-05-25 15:46:07.304,,,,,,,,-0.1,
7517,2021-05-25 15:46:07.319,,,,,,,,,0.1
7518,2021-05-25 15:46:07.867,,,,0.1,,,,,
7519,2021-05-25 15:46:07.893,,,,,-0.0,,,,
7520,2021-05-25 15:46:07.905,,,,,,1.1,,,
7521,2021-05-25 15:46:07.923,,,,,,,-0.1,,
7522,2021-05-25 15:46:07.934,,,,,,,,0.1,
7523,2021-05-25 15:46:07.948,,,,,,,,,0.1
7524,2021-05-25 15:46:08.496,,,,0.1,,,,,
7525,2021-05-25 15:46:08.519,,,,,-0.0,,,,
7526,2021-05-25 15:46:08.535,,,,,,1.1,,,
7527,2021-05-25 15:46:08.545,,,,,,,-0.0,,
7528,2021-05-25 15:46:08.557,,,,,,,,0.0,
7529,2021-05-25 15:46:08.567,,,,,,,,,-0.1
7530,2021-05-25 15:46:08.930,,4.33,,,,,,,
7531,2021-05-25 15:46:09.034,,,42608,,,,,,
7532,2021-05-25 15:46:09.145,,,,0.1,,,,,
7533,2021-05-25 15:46:09.217,,,,,-0.0,,,,
7534,2021-05-25 15:46:09.231,,,,,,1.1,,,
7535,2021-05-25 15:46:09.247,,,,,,,-0.1,,
7536,2021-05-25 15:46:09.256,,,,,,,,-0.1,
7537,2021-05-25 15:46:09.272,,,,,,,,,-0.1
7538,2021-05-25 15:46:09.775,,,,0.1,,,,,
7539,2021-05-25 15:46:09.814,,,,,-0.0,,,,
7540,2021-05-25 15:46:09.832,,,,,,1.1,,,
7541,2021-05-25 15:46:09.836,,,,,,,0.2,,
7542,2021-05-25 15:46:09.855,,,,,,,,-0.2,
7543,2021-05-25 15:46:09.866,,,,,,,,,0.0
7544,2021-05-25 15:46:10.403,,,,0.1,,,,,
7545,2021-05-25 15:46:10.454,,,,,-0.0,,,,
7546,2021-05-25 15:46:10.474,,,,,,1.1,,,
7547,2021-05-25 15:46:10.484,,,,,,,0.1,,
7548,2021-05-25 15:46:10.498,,,,,,,,0.1,
7549,2021-05-25 15:46:10.505,,,,,,,,,0.1
7550,2021-05-25 15:46:11.036,,,,0.1,,,,,
7551,2021-05-25 15:46:11.092,,,,,-0.0,,,,
7552,2021-05-25 15:46:11.105,,,,,,1.1,,,
7553,2021-05-25 15:46:11.116,,,,,,,0.0,,
7554,2021-05-25 15:46:11.134,,,,,,,,-0.1,
7555,2021-05-25 15:46:11.148,,,,,,,,,-0.1
7556,2021-05-25 15:46:11.667,,,,0.1,,,,,
7557,2021-05-25 15:46:11.724,,,,,-0.0,,,,
7558,2021-05-25 15:46:11.736,,,,,,1.1,,,
7559,2021-05-25 15:46:11.747,,,,,,,0.1,,
7560,2021-05-25 15:46:11.755,,,,,,,,-0.0,
7561,2021-05-25 15:46:11.765,,,,,,,,,0.0
7562,2021-05-25 15:46:12.296,,,,0.1,,,,,
7563,2021-05-25 15:46:12.373,,,,,-0.0,,,,
7564,2021-05-25 15:46:12.385,,,,,,1.1,,,
7565,2021-05-25 15:46:12.415,,,,,,,0.1,,
7566,2021-05-25 15:46:12.434,,,,,,,,-0.0,
7567,2021-05-25 15:46:12.454,,,,,,,,,-0.0
7568,2021-05-25 15:46:12.915,,,,0.1,,,,,
7569,2021-05-25 15:46:12.937,,,,,-0.0,,,,
7570,2021-05-25 15:46:12.948,,,,,,1.1,,,
7571,2021-05-25 15:46:12.965,,,,,,,0.1,,
7572,2021-05-25 15:46:12.977,,,,,,,,-0.0,
7573,2021-05-25 15:46:12.999,,,,,,,,,0.1
7574,2021-05-25 15:46:13.558,,,,0.1,,,,,
7575,2021-05-25 15:46:13.616,,,,,-0.0,,,,
7576,2021-05-25 15:46:13.635,,,,,,1.1,,,
7577,2021-05-25 15:46:13.644,,,,,,,0.1,,
7578,2021-05-25 15:46:13.665,,,,,,,,0.0,
7579,2021-05-25 15:46:13.683,,,,,,,,,-0.0
7580,2021-05-25 15:46:14.186,,,,0.1,,,,,
7581,2021-05-25 15:46:14.270,,,,,-0.0,,,,
7582,2021-05-25 15:46:14.285,,,,,,1.1,,,
7583,2021-05-25 15:46:14.302,,,,,,,-0.0,,
7584,2021-05-25 15:46:14.314,,,,,,,,-0.1,
7585,2021-05-25 15:46:14.314,,,,,,,,,-0.1
7586,2021-05-25 15:46:14.817,,,,0.1,,,,,
7587,2021-05-25 15:46:14.886,,,,,-0.0,,,,
7588,2021-05-25 15:46:14.902,,,,,,1.1,,,
7589,2021-05-25 15:46:14.914,,,,,,,-0.1,,
7590,2021-05-25 15:46:14.934,,,,,,,,-0.1,
7591,2021-05-25 15:46:14.946,,,,,,,,,0.2
7592,2021-05-25 15:46:15.452,,,,0.1,,,,,
7593,2021-05-25 15:46:15.545,,,,,-0.0,,,,
7594,2021-05-25 15:46:15.565,,,,,,1.1,,,
7595,2021-05-25 15:46:15.595,,,,,,,0.1,,
7596,2021-05-25 15:46:15.603,,,,,,,,-0.1,
7597,2021-05-25 15:46:15.614,,,,,,,,,0.1
7598,2021-05-25 15:46:16.087,,,,0.1,,,,,
7599,2021-05-25 15:46:16.164,,,,,-0.0,,,,
7600,2021-05-25 15:46:16.185,,,,,,1.1,,,
7601,2021-05-25 15:46:16.202,,,,,,,-0.1,,
7602,2021-05-25 15:46:16.224,,,,,,,,-0.1,
7603,2021-05-25 15:46:16.234,,,,,,,,,-0.0
7604,2021-05-25 15:46:16.739,,,,0.1,,,,,
7605,2021-05-25 15:46:16.785,,,,,-0.0,,,,
7606,2021-05-25 15:46:16.803,,,,,,1.1,,,
7607,2021-05-25 15:46:16.815,,,,,,,-0.2,,
7608,2021-05-25 15:46:16.826,,,,,,,,-0.2,
7609,2021-05-25 15:46:16.834,,,,,,,,,0.0
7610,2021-05-25 15:46:17.355,,,,0.1,,,,,
7611,2021-05-25 15:46:17.415,,,,,-0.0,,,,
7612,2021-05-25 15:46:17.433,,,,,,1.1,,,
7613,2021-05-25 15:46:17.445,,,,,,,0.3,,
7614,2021-05-25 15:46:17.454,,,,,,,,-0.1,
7615,2021-05-25 15:46:17.464,,,,,,,,,-0.2
7616,2021-05-25 15:46:17.996,,,,0.1,,,,,
7617,2021-05-25 15:46:18.034,,,,,-0.0,,,,
7618,2021-05-25 15:46:18.044,,,,,,1.1,,,
7619,2021-05-25 15:46:18.057,,,,,,,0.2,,
7620,2021-05-25 15:46:18.064,,,,,,,,-0.4,
7621,2021-05-25 15:46:18.075,,,,,,,,,-0.2
7622,2021-05-25 15:46:18.614,,,,0.0,,,,,
7623,2021-05-25 15:46:18.675,,,,,-0.0,,,,
7624,2021-05-25 15:46:18.684,,,,,,1.0,,,
7625,2021-05-25 15:46:18.695,,,,,,,-0.3,,
7626,2021-05-25 15:46:18.708,,,,,,,,-0.1,
7627,2021-05-25 15:46:18.721,,,,,,,,,-0.2
7628,2021-05-25 15:46:18.912,,219.61,,,,,,,
7629,2021-05-25 15:46:19.055,,,42608,,,,,,
7630,2021-05-25 15:46:19.244,,,,0.1,,,,,
7631,2021-05-25 15:46:19.308,,,,,-0.0,,,,
7632,2021-05-25 15:46:19.325,,,,,,1.0,,,
7633,2021-05-25 15:46:19.344,,,,,,,-0.4,,
7634,2021-05-25 15:46:19.355,,,,,,,,0.3,
7635,2021-05-25 15:46:19.365,,,,,,,,,0.0
7636,2021-05-25 15:46:19.870,,,,0.1,,,,,
7637,2021-05-25 15:46:19.896,,,,,-0.0,,,,
7638,2021-05-25 15:46:19.914,,,,,,1.1,,,
7639,2021-05-25 15:46:19.933,,,,,,,-0.1,,
7640,2021-05-25 15:46:19.945,,,,,,,,-0.1,
7641,2021-05-25 15:46:19.954,,,,,,,,,0.1
7642,2021-05-25 15:46:20.506,,,,0.1,,,,,
7643,2021-05-25 15:46:20.565,,,,,-0.0,,,,
7644,2021-05-25 15:46:20.575,,,,,,1.0,,,
7645,2021-05-25 15:46:20.594,,,,,,,-0.4,,
7646,2021-05-25 15:46:20.613,,,,,,,,0.2,
7647,2021-05-25 15:46:20.624,,,,,,,,,-0.1
7648,2021-05-25 15:46:21.125,,,,0.1,,,,,
7649,2021-05-25 15:46:21.147,,,,,-0.0,,,,
7650,2021-05-25 15:46:21.163,,,,,,1.1,,,
7651,2021-05-25 15:46:21.177,,,,,,,0.6,,
7652,2021-05-25 15:46:21.188,,,,,,,,0.7,
7653,2021-05-25 15:46:21.194,,,,,,,,,0.0
7654,2021-05-25 15:46:21.379,,279.27,,,,,,,
7655,2021-05-25 15:46:21.444,,,42608,,,,,,
7656,2021-05-25 15:46:21.765,,,,0.1,,,,,
7657,2021-05-25 15:46:21.808,,,,,-0.0,,,,
7658,2021-05-25 15:46:21.825,,,,,,1.1,,,
7659,2021-05-25 15:46:21.839,,,,,,,-0.1,,
7660,2021-05-25 15:46:21.853,,,,,,,,-0.2,
7661,2021-05-25 15:46:21.855,,,,,,,,,-0.0
7662,2021-05-25 15:46:22.397,,,,0.1,,,,,
7663,2021-05-25 15:46:22.462,,,,,-0.0,,,,
7664,2021-05-25 15:46:22.476,,,,,,1.1,,,
7665,2021-05-25 15:46:22.495,,,,,,,0.6,,
7666,2021-05-25 15:46:22.510,,,,,,,,0.2,
7667,2021-05-25 15:46:22.525,,,,,,,,,-0.2
7668,2021-05-25 15:46:23.023,,,,0.1,,,,,
7669,2021-05-25 15:46:23.064,,,,,-0.0,,,,
7670,2021-05-25 15:46:23.084,,,,,,1.1,,,
7671,2021-05-25 15:46:23.094,,,,,,,0.1,,
7672,2021-05-25 15:46:23.113,,,,,,,,-0.1,
7673,2021-05-25 15:46:23.125,,,,,,,,,0.0
7674,2021-05-25 15:46:23.659,,,,0.1,,,,,
7675,2021-05-25 15:46:23.718,,,,,-0.0,,,,
7676,2021-05-25 15:46:23.736,,,,,,1.1,,,
7677,2021-05-25 15:46:23.745,,,,,,,0.1,,
7678,2021-05-25 15:46:23.756,,,,,,,,-0.2,
7679,2021-05-25 15:46:23.772,,,,,,,,,0.0
7680,2021-05-25 15:46:23.950,,8.80,,,,,,,
7681,2021-05-25 15:46:24.005,,,42608,,,,,,
7682,2021-05-25 15:46:24.275,,,,0.1,,,,,
7683,2021-05-25 15:46:24.287,,,,,-0.0,,,,
7684,2021-05-25 15:46:24.308,,,,,,1.1,,,
7685,2021-05-25 15:46:24.316,,,,,,,0.2,,
7686,2021-05-25 15:46:24.325,,,,,,,,0.0,
7687,2021-05-25 15:46:24.338,,,,,,,,,-0.1
7688,2021-05-25 15:46:24.925,,,,0.1,,,,,
7689,2021-05-25 15:46:24.953,,,,,-0.0,,,,
7690,2021-05-25 15:46:24.974,,,,,,1.1,,,
7691,2021-05-25 15:46:24.985,,,,,,,0.1,,
7692,2021-05-25 15:46:24.995,,,,,,,,-0.2,
7693,2021-05-25 15:46:25.005,,,,,,,,,-0.2
7694,2021-05-25 15:46:25.486,,4.42,,,,,,,
7695,2021-05-25 15:46:25.618,,,42608,,,,,,
7696,2021-05-25 15:46:25.635,,,,0.1,,,,,
7697,2021-05-25 15:46:25.645,,,,,-0.0,,,,
7698,2021-05-25 15:46:25.654,,,,,,1.1,,,
7699,2021-05-25 15:46:25.667,,,,,,,0.1,,
7700,2021-05-25 15:46:25.675,,,,,,,,-0.0,
7701,2021-05-25 15:46:25.693,,,,,,,,,-0.0
7702,2021-05-25 15:46:26.197,,,,0.1,,,,,
7703,2021-05-25 15:46:26.255,,,,,-0.0,,,,
7704,2021-05-25 15:46:26.267,,,,,,1.1,,,
7705,2021-05-25 15:46:26.281,,,,,,,-0.1,,
7706,2021-05-25 15:46:26.284,,,,,,,,0.0,
7707,2021-05-25 15:46:26.304,,,,,,,,,0.0
7708,2021-05-25 15:46:26.815,,,,0.1,,,,,
7709,2021-05-25 15:46:26.894,,,,,-0.0,,,,
7710,2021-05-25 15:46:26.933,,,,,,1.1,,,
7711,2021-05-25 15:46:26.950,,,,,,,-0.1,,
7712,2021-05-25 15:46:26.966,,,,,,,,0.0,
7713,2021-05-25 15:46:26.979,,,,,,,,,-0.1
7714,2021-05-25 15:46:27.444,,,,0.1,,,,,
7715,2021-05-25 15:46:27.520,,,,,-0.0,,,,
7716,2021-05-25 15:46:27.542,,,,,,1.1,,,
7717,2021-05-25 15:46:27.567,,,,,,,0.0,,
7718,2021-05-25 15:46:27.584,,,,,,,,-0.2,
7719,2021-05-25 15:46:27.603,,,,,,,,,0.0
7720,2021-05-25 15:46:28.088,,,,0.1,,,,,
7721,2021-05-25 15:46:28.137,,,,,-0.0,,,,
7722,2021-05-25 15:46:28.156,,,,,,1.1,,,
7723,2021-05-25 15:46:28.165,,,,,,,-0.1,,
7724,2021-05-25 15:46:28.183,,,,,,,,0.0,
7725,2021-05-25 15:46:28.185,,,,,,,,,0.0
7726,2021-05-25 15:46:28.689,,,,0.1,,,,,
7727,2021-05-25 15:46:28.722,,,,,-0.0,,,,
7728,2021-05-25 15:46:28.734,,,,,,1.1,,,
7729,2021-05-25 15:46:28.749,,,,,,,0.1,,
7730,2021-05-25 15:46:28.765,,,,,,,,0.1,
7731,2021-05-25 15:46:28.788,,,,,,,,,0.1
7732,2021-05-25 15:46:29.336,,,,0.1,,,,,
7733,2021-05-25 15:46:29.366,,,,,-0.0,,,,
7734,2021-05-25 15:46:29.378,,,,,,1.1,,,
7735,2021-05-25 15:46:29.385,,,,,,,0.1,,
7736,2021-05-25 15:46:29.396,,,,,,,,-0.1,
7737,2021-05-25 15:46:29.415,,,,,,,,,0.2
7738,2021-05-25 15:46:29.966,,,,0.1,,,,,
7739,2021-05-25 15:46:30.034,,,,,-0.0,,,,
7740,2021-05-25 15:46:30.049,,,,,,1.1,,,
7741,2021-05-25 15:46:30.064,,,,,,,-0.1,,
7742,2021-05-25 15:46:30.082,,,,,,,,0.0,
7743,2021-05-25 15:46:30.094,,,,,,,,,-0.1
7744,2021-05-25 15:46:30.594,,,,0.1,,,,,
7745,2021-05-25 15:46:30.619,,,,,-0.0,,,,
7746,2021-05-25 15:46:30.647,,,,,,1.1,,,
7747,2021-05-25 15:46:30.673,,,,,,,0.1,,
7748,2021-05-25 15:46:30.704,,,,,,,,-0.1,
7749,2021-05-25 15:46:30.739,,,,,,,,,-0.0
7750,2021-05-25 15:46:31.217,,,,0.1,,,,,
7751,2021-05-25 15:46:31.241,,,,,-0.0,,,,
7752,2021-05-25 15:46:31.264,,,,,,1.1,,,
7753,2021-05-25 15:46:31.282,,,,,,,0.1,,
7754,2021-05-25 15:46:31.295,,,,,,,,0.2,
7755,2021-05-25 15:46:31.318,,,,,,,,,0.2
7756,2021-05-25 15:46:31.850,,,,0.1,,,,,
7757,2021-05-25 15:46:31.883,,,,,-0.0,,,,
7758,2021-05-25 15:46:31.901,,,,,,1.1,,,
7759,2021-05-25 15:46:31.917,,,,,,,0.2,,
7760,2021-05-25 15:46:31.935,,,,,,,,-0.0,
7761,2021-05-25 15:46:31.956,,,,,,,,,0.1
7762,2021-05-25 15:46:32.498,,,,0.1,,,,,
7763,2021-05-25 15:46:32.565,,,,,-0.0,,,,
7764,2021-05-25 15:46:32.584,,,,,,1.1,,,
7765,2021-05-25 15:46:32.594,,,,,,,0.0,,
7766,2021-05-25 15:46:32.614,,,,,,,,-0.0,
7767,2021-05-25 15:46:32.625,,,,,,,,,-0.1
7768,2021-05-25 15:46:33.138,,,,0.1,,,,,
7769,2021-05-25 15:46:33.185,,,,,-0.0,,,,
7770,2021-05-25 15:46:33.193,,,,,,1.1,,,
7771,2021-05-25 15:46:33.214,,,,,,,0.0,,
7772,2021-05-25 15:46:33.228,,,,,,,,-0.3,
7773,2021-05-25 15:46:33.245,,,,,,,,,0.2
7774,2021-05-25 15:46:33.770,,,,0.1,,,,,
7775,2021-05-25 15:46:33.809,,,,,-0.0,,,,
7776,2021-05-25 15:46:33.829,,,,,,1.1,,,
7777,2021-05-25 15:46:33.841,,,,,,,0.2,,
7778,2021-05-25 15:46:33.845,,,,,,,,0.1,
7779,2021-05-25 15:46:33.864,,,,,,,,,0.1
7780,2021-05-25 15:46:34.383,,,,0.1,,,,,
7781,2021-05-25 15:46:34.464,,,,,-0.0,,,,
7782,2021-05-25 15:46:34.483,,,,,,1.1,,,
7783,2021-05-25 15:46:34.498,,,,,,,0.1,,
7784,2021-05-25 15:46:34.507,,,,,,,,-0.2,
7785,2021-05-25 15:46:34.514,,,,,,,,,-0.0
7786,2021-05-25 15:46:35.016,,,,0.1,,,,,
7787,2021-05-25 15:46:35.077,,,,,-0.0,,,,
7788,2021-05-25 15:46:35.113,,,,,,1.1,,,
7789,2021-05-25 15:46:35.126,,,,,,,0.2,,
7790,2021-05-25 15:46:35.142,,,,,,,,0.3,
7791,2021-05-25 15:46:35.145,,,,,,,,,-0.0
7792,2021-05-25 15:46:35.650,,,,0.1,,,,,
7793,2021-05-25 15:46:35.706,,,,,-0.0,,,,
7794,2021-05-25 15:46:35.725,,,,,,1.1,,,
7795,2021-05-25 15:46:35.734,,,,,,,-0.1,,
7796,2021-05-25 15:46:35.744,,,,,,,,-0.0,
7797,2021-05-25 15:46:35.757,,,,,,,,,0.0
7798,2021-05-25 15:46:36.265,,,,0.1,,,,,
7799,2021-05-25 15:46:36.288,,,,,-0.0,,,,
7800,2021-05-25 15:46:36.304,,,,,,1.0,,,
7801,2021-05-25 15:46:36.319,,,,,,,-0.8,,
7802,2021-05-25 15:46:36.332,,,,,,,,0.3,
7803,2021-05-25 15:46:36.349,,,,,,,,,0.0
7804,2021-05-25 15:46:36.913,,,,0.1,,,,,
7805,2021-05-25 15:46:36.962,,,,,-0.0,,,,
7806,2021-05-25 15:46:36.975,,,,,,1.1,,,
7807,2021-05-25 15:46:36.993,,,,,,,-1.0,,
7808,2021-05-25 15:46:37.006,,,,,,,,-0.2,
7809,2021-05-25 15:46:37.014,,,,,,,,,0.0
7810,2021-05-25 15:46:37.545,,,,0.1,,,,,
7811,2021-05-25 15:46:37.605,,,,,-0.0,,,,
7812,2021-05-25 15:46:37.623,,,,,,1.0,,,
7813,2021-05-25 15:46:37.625,,,,,,,0.3,,
7814,2021-05-25 15:46:37.645,,,,,,,,0.2,
7815,2021-05-25 15:46:37.657,,,,,,,,,-0.0
7816,2021-05-25 15:46:38.157,,,,0.1,,,,,
7817,2021-05-25 15:46:38.176,,,,,-0.0,,,,
7818,2021-05-25 15:46:38.202,,,,,,1.1,,,
7819,2021-05-25 15:46:38.222,,,,,,,-0.1,,
7820,2021-05-25 15:46:38.239,,,,,,,,0.4,
7821,2021-05-25 15:46:38.259,,,,,,,,,-0.2
7822,2021-05-25 15:46:38.783,,,,0.1,,,,,
7823,2021-05-25 15:46:38.808,,,,,-0.0,,,,
7824,2021-05-25 15:46:38.829,,,,,,1.1,,,
7825,2021-05-25 15:46:38.858,,,,,,,0.8,,
7826,2021-05-25 15:46:38.874,,,,,,,,0.2,
7827,2021-05-25 15:46:38.894,,,,,,,,,0.1
7828,2021-05-25 15:46:39.416,,,,0.1,,,,,
7829,2021-05-25 15:46:39.439,,,,,-0.0,,,,
7830,2021-05-25 15:46:39.463,,,,,,1.1,,,
7831,2021-05-25 15:46:39.482,,,,,,,-0.1,,
7832,2021-05-25 15:46:39.503,,,,,,,,-0.0,
7833,2021-05-25 15:46:39.524,,,,,,,,,0.0
7834,2021-05-25 15:46:40.051,,,,0.1,,,,,
7835,2021-05-25 15:46:40.095,,,,,-0.0,,,,
7836,2021-05-25 15:46:40.112,,,,,,1.1,,,
7837,2021-05-25 15:46:40.130,,,,,,,0.2,,
7838,2021-05-25 15:46:40.146,,,,,,,,-0.1,
7839,2021-05-25 15:46:40.172,,,,,,,,,0.0
7840,2021-05-25 15:46:40.676,,,,0.1,,,,,
7841,2021-05-25 15:46:40.698,,,,,-0.0,,,,
7842,2021-05-25 15:46:40.717,,,,,,1.1,,,
7843,2021-05-25 15:46:40.724,,,,,,,0.1,,
7844,2021-05-25 15:46:40.744,,,,,,,,0.1,
7845,2021-05-25 15:46:40.762,,,,,,,,,-0.1
7846,2021-05-25 15:46:41.305,,,,0.1,,,,,
7847,2021-05-25 15:46:41.330,,,,,-0.0,,,,
7848,2021-05-25 15:46:41.344,,,,,,1.1,,,
7849,2021-05-25 15:46:41.366,,,,,,,0.1,,
7850,2021-05-25 15:46:41.388,,,,,,,,0.0,
7851,2021-05-25 15:46:41.402,,,,,,,,,0.0
7852,2021-05-25 15:46:41.938,,,,0.1,,,,,
7853,2021-05-25 15:46:41.960,,,,,-0.0,,,,
7854,2021-05-25 15:46:41.977,,,,,,1.1,,,
7855,2021-05-25 15:46:41.993,,,,,,,-0.1,,
7856,2021-05-25 15:46:42.008,,,,,,,,0.1,
7857,2021-05-25 15:46:42.017,,,,,,,,,0.2
7858,2021-05-25 15:46:42.574,,,,0.1,,,,,
7859,2021-05-25 15:46:42.613,,,,,-0.0,,,,
7860,2021-05-25 15:46:42.625,,,,,,1.1,,,
7861,2021-05-25 15:46:42.635,,,,,,,0.0,,
7862,2021-05-25 15:46:42.655,,,,,,,,-0.1,
7863,2021-05-25 15:46:42.669,,,,,,,,,-0.1
7864,2021-05-25 15:46:43.215,,,,0.1,,,,,
7865,2021-05-25 15:46:43.285,,,,,-0.0,,,,
7866,2021-05-25 15:46:43.304,,,,,,1.1,,,
7867,2021-05-25 15:46:43.323,,,,,,,-0.2,,
7868,2021-05-25 15:46:43.336,,,,,,,,0.0,
7869,2021-05-25 15:46:43.353,,,,,,,,,-0.0
7870,2021-05-25 15:46:43.540,,206.74,,,,,,,
7871,2021-05-25 15:46:43.666,,,42608,,,,,,
7872,2021-05-25 15:46:43.674,,255.17,,,,,,,
7873,2021-05-25 15:46:43.724,,,42608,,,,,,
7874,2021-05-25 15:46:43.735,,7.78,,,,,,,
7875,2021-05-25 15:46:43.800,,,42608,,,,,,
7876,2021-05-25 15:46:43.805,,4.19,,,,,,,
7877,2021-05-25 15:46:43.884,,,42608,,,,,,
7878,2021-05-25 15:46:43.892,,,,0.1,,,,,
7879,2021-05-25 15:46:43.903,,,,,-0.0,,,,
7880,2021-05-25 15:46:43.916,,,,,,1.1,,,
7881,2021-05-25 15:46:43.925,,,,,,,0.0,,
7882,2021-05-25 15:46:43.934,,,,,,,,-0.1,
7883,2021-05-25 15:46:43.950,,,,,,,,,0.1
7884,2021-05-25 15:46:44.489,,,,0.1,,,,,
7885,2021-05-25 15:46:44.524,,,,,-0.0,,,,
7886,2021-05-25 15:46:44.534,,,,,,1.1,,,
7887,2021-05-25 15:46:44.550,,,,,,,0.1,,
7888,2021-05-25 15:46:44.555,,,,,,,,-0.0,
7889,2021-05-25 15:46:44.572,,,,,,,,,0.0
7890,2021-05-25 15:46:45.107,,,,0.1,,,,,
7891,2021-05-25 15:46:45.175,,,,,-0.0,,,,
7892,2021-05-25 15:46:45.186,,,,,,1.1,,,
7893,2021-05-25 15:46:45.207,,,,,,,0.0,,
7894,2021-05-25 15:46:45.224,,,,,,,,-0.1,
7895,2021-05-25 15:46:45.234,,,,,,,,,-0.1
7896,2021-05-25 15:46:45.739,,,,0.1,,,,,
7897,2021-05-25 15:46:45.785,,,,,-0.0,,,,
7898,2021-05-25 15:46:45.803,,,,,,1.1,,,
7899,2021-05-25 15:46:45.816,,,,,,,-0.1,,
7900,2021-05-25 15:46:45.833,,,,,,,,0.1,
7901,2021-05-25 15:46:45.847,,,,,,,,,0.2
7902,2021-05-25 15:46:46.381,,,,0.1,,,,,
7903,2021-05-25 15:46:46.437,,,,,-0.0,,,,
7904,2021-05-25 15:46:46.449,,,,,,1.1,,,
7905,2021-05-25 15:46:46.454,,,,,,,0.0,,
7906,2021-05-25 15:46:46.474,,,,,,,,0.1,
7907,2021-05-25 15:46:46.484,,,,,,,,,0.1
7908,2021-05-25 15:46:46.988,,,,0.1,,,,,
7909,2021-05-25 15:46:47.004,,,,,-0.0,,,,
7910,2021-05-25 15:46:47.027,,,,,,1.1,,,
7911,2021-05-25 15:46:47.044,,,,,,,0.1,,
7912,2021-05-25 15:46:47.057,,,,,,,,0.0,
7913,2021-05-25 15:46:47.073,,,,,,,,,-0.1
7914,2021-05-25 15:46:47.619,,,,0.1,,,,,
7915,2021-05-25 15:46:47.639,,,,,-0.0,,,,
7916,2021-05-25 15:46:47.654,,,,,,1.1,,,
7917,2021-05-25 15:46:47.679,,,,,,,0.0,,
7918,2021-05-25 15:46:47.697,,,,,,,,-0.1,
7919,2021-05-25 15:46:47.714,,,,,,,,,0.0
7920,2021-05-25 15:46:48.257,,,,0.1,,,,,
7921,2021-05-25 15:46:48.345,,,,,-0.0,,,,
7922,2021-05-25 15:46:48.365,,,,,,1.1,,,
7923,2021-05-25 15:46:48.379,,,,,,,0.3,,
7924,2021-05-25 15:46:48.384,,,,,,,,0.1,
7925,2021-05-25 15:46:48.403,,,,,,,,,0.0
7926,2021-05-25 15:46:48.885,,,,0.1,,,,,
7927,2021-05-25 15:46:48.964,,,,,-0.0,,,,
7928,2021-05-25 15:46:48.978,,,,,,1.1,,,
7929,2021-05-25 15:46:48.984,,,,,,,0.0,,
7930,2021-05-25 15:46:49.004,,,,,,,,0.1,
7931,2021-05-25 15:46:49.014,,,,,,,,,-0.1
7932,2021-05-25 15:46:49.523,,,,0.1,,,,,
7933,2021-05-25 15:46:49.597,,,,,-0.0,,,,
7934,2021-05-25 15:46:49.614,,,,,,1.1,,,
7935,2021-05-25 15:46:49.629,,,,,,,-0.0,,
7936,2021-05-25 15:46:49.634,,,,,,,,-0.0,
7937,2021-05-25 15:46:49.645,,,,,,,,,0.1
7938,2021-05-25 15:46:50.142,,,,0.1,,,,,
7939,2021-05-25 15:46:50.164,,,,,-0.0,,,,
7940,2021-05-25 15:46:50.176,,,,,,1.1,,,
7941,2021-05-25 15:46:50.196,,,,,,,-0.1,,
7942,2021-05-25 15:46:50.210,,,,,,,,0.2,
7943,2021-05-25 15:46:50.223,,,,,,,,,0.1
7944,2021-05-25 15:46:50.770,,,,0.1,,,,,
7945,2021-05-25 15:46:50.788,,,,,-0.0,,,,
7946,2021-05-25 15:46:50.806,,,,,,1.1,,,
