,DateTime,temperature,power,energy,aX,aY,aZ,gX,gY,gZ
70,2021-05-12 14:33:51.017039,0.0,8.22,298.0,0.1,0.0,1.1,-0.3,0.1,0.2
71,2021-05-12 14:33:52.028066,0.0,4.55,298.0,0.1,0.0,1.1,0.3,-0.1,0.1
72,2021-05-12 14:33:57.005520,0.0,11.27,298.0,0.1,0.0,1.1,0.3,0.3,0.2
73,2021-05-12 14:33:58.010816,0.0,166.59,387.0,0.0,0.0,1.1,0.1,-0.4,0.1
74,2021-05-12 14:34:06.032083,0.0,175.47,387.0,0.1,0.0,1.2,-0.8,-0.5,0.2
75,2021-05-12 14:34:07.050910,0.0,6.46,387.0,0.1,0.0,1.1,0.0,-0.1,-0.1
76,2021-05-12 14:34:09.010313,0.0,4.39,387.0,0.1,0.0,1.1,0.2,-0.2,0.1
77,2021-05-12 14:34:13.010580,0.0,16.46,387.0,0.1,0.0,1.1,-0.4,-0.6,0.1
78,2021-05-12 14:34:15.010458,0.0,171.55,387.0,0.1,0.0,1.2,-0.5,-0.5,0.2
79,2021-05-12 14:34:16.008317,0.0,159.24,387.0,0.1,0.0,1.1,0.4,0.1,0.1
80,2021-05-12 14:34:24.053514,0.0,5.96,387.0,0.1,0.0,1.2,0.9,-0.5,-0.2
81,2021-05-12 14:34:25.008081,0.0,4.33,387.0,0.1,0.0,1.1,-0.1,0.0,0.0
82,2021-05-12 14:34:30.017388,0.0,16.12,387.0,0.1,0.0,1.2,0.2,-0.4,0.1
83,2021-05-12 14:34:31.015361,0.0,180.95,387.0,0.1,0.0,1.1,0.2,-0.5,0.2
84,2021-05-12 14:34:36.011923,0.0,171.45,387.0,0.1,0.0,1.3,-0.6,-0.7,-0.3
85,2021-05-12 14:34:39.003640,0.0,151.8,387.0,0.1,0.0,1.2,0.6,0.5,-0.1
86,2021-05-12 14:34:40.015113,0.0,5.53,387.0,0.1,0.0,1.1,0.1,0.0,0.1
87,2021-05-12 14:34:42.012527,0.0,4.36,387.0,0.1,0.0,1.1,0.1,-0.1,0.1
88,2021-05-12 14:34:46.013501,0.0,39.09,387.0,0.1,0.0,1.2,0.7,-0.1,0.3
89,2021-05-12 14:34:48.010181,0.0,163.75,387.0,0.1,0.0,1.2,-0.7,0.2,0.3
90,2021-05-12 14:34:55.011392,0.0,90.77,387.0,0.1,0.0,1.2,0.8,-0.5,-0.2
91,2021-05-12 14:34:57.045667,0.0,5.3,387.0,0.1,0.0,1.1,0.2,-0.2,-0.1
92,2021-05-12 14:34:58.003284,0.0,4.19,489.0,0.1,0.0,1.1,0.1,0.1,-0.1
93,2021-05-12 14:35:03.011800,0.0,70.38,489.0,0.1,0.0,1.1,0.2,0.2,0.1
94,2021-05-12 14:35:04.029932,0.0,171.57,489.0,0.1,0.0,1.1,-1.1,0.0,0.0
95,2021-05-12 14:35:12.017718,0.0,116.52,489.0,0.1,0.0,1.2,0.8,0.6,0.4
