,DateTime,temperature,power,energy,aX,aY,aZ,gX,gY,gZ
0,2021-05-11 14:41:16.999828,31.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2021-05-11 14:41:29.041009,0.0,0.0,21214.0,1.0,-0.1,1.1,2.2,-67.7,-0.5
2,2021-05-11 14:41:58.979902,31.1,0.0,21214.0,1.0,-0.1,-0.2,-0.4,-2.2,0.3
3,2021-05-11 14:42:23.498991,31.16,6.79,21214.0,1.1,-0.1,1.1,3.9,83.5,0.6
4,2021-05-11 14:42:24.434556,0.0,8.54,21214.0,0.1,0.0,1.1,0.0,-0.1,0.0
5,2021-05-11 14:42:26.447879,0.0,10.69,21214.0,0.1,0.0,1.1,-0.2,0.3,-0.3
6,2021-05-11 14:42:27.462591,0.0,49.77,21214.0,0.0,0.0,1.1,0.2,-0.1,0.1
7,2021-05-11 14:42:29.444613,0.0,42.03,21214.0,0.1,0.0,1.1,-0.2,-0.2,-0.1
8,2021-05-11 14:42:30.441248,0.0,6.74,21214.0,0.1,0.0,1.1,-0.1,0.1,-0.1
9,2021-05-11 14:42:33.426870,0.0,55.36,21214.0,0.1,0.0,1.1,0.2,-0.2,0.2
10,2021-05-11 14:42:35.422292,0.0,46.69,21214.0,0.1,0.0,1.1,0.4,-0.1,-0.1
11,2021-05-11 14:42:36.422836,0.0,9.46,21214.0,0.1,0.0,1.1,0.0,0.0,-0.1
12,2021-05-11 14:42:38.446676,0.0,5.32,21214.0,0.1,0.0,1.1,0.2,0.1,-0.1
13,2021-05-11 14:42:39.448955,0.0,19.17,21214.0,0.1,0.0,1.1,0.1,0.2,0.0
14,2021-05-11 14:42:41.464060,0.0,50.53,21214.0,0.1,0.0,1.1,0.3,0.2,-0.1
15,2021-05-11 14:42:42.440629,0.0,15.43,21214.0,0.1,0.0,1.1,0.2,0.1,-0.1
16,2021-05-11 14:42:44.438369,0.0,5.29,21214.0,0.1,0.0,1.1,0.2,0.2,-0.1
17,2021-05-11 14:42:47.471575,0.0,13.54,21214.0,0.1,0.0,1.2,-1.8,0.5,0.2
18,2021-05-11 14:42:48.439967,0.0,19.01,21214.0,0.1,0.0,1.1,-0.9,0.2,0.1
19,2021-05-11 14:42:57.439571,0.0,6.36,21214.0,0.1,0.0,1.1,-3.4,0.6,0.2
20,2021-05-11 14:43:02.433571,0.0,7.57,21214.0,0.1,0.0,1.1,1.2,-0.5,-0.2
21,2021-05-11 14:43:03.431183,0.0,12.81,21226.0,0.0,0.0,1.1,-0.3,0.3,0.0
22,2021-05-11 14:43:33.455999,0.0,12.64,21226.0,0.1,0.0,1.2,0.7,0.5,0.2
23,2021-05-11 14:43:42.445049,31.16,19.63,21226.0,0.1,0.0,1.1,0.7,-0.7,0.2
24,2021-05-11 14:43:44.433419,0.0,2129.89,21226.0,0.1,0.0,1.1,0.5,-0.5,0.3
25,2021-05-11 14:43:47.438439,0.0,277.22,21226.0,0.1,0.0,1.1,-0.4,0.1,-0.2
26,2021-05-11 14:43:48.420509,0.0,86.48,21226.0,0.1,0.0,1.1,0.0,0.3,0.0
27,2021-05-11 14:43:50.437527,0.0,80.69,21226.0,0.1,0.0,1.2,0.3,0.4,0.2
28,2021-05-11 14:43:51.420509,0.0,37.3,21226.0,0.1,0.0,1.1,0.1,0.3,-0.1
29,2021-05-11 14:43:53.419798,0.0,12.24,21226.0,0.1,0.0,1.1,0.6,0.3,0.1
30,2021-05-11 14:44:03.426483,0.0,37.52,21226.0,0.1,0.0,1.2,1.2,0.8,0.3
31,2021-05-11 14:44:05.470629,0.0,108.45,21352.0,0.1,0.0,1.1,-0.5,0.2,-0.2
32,2021-05-11 14:44:08.428791,0.0,26.83,21352.0,0.1,0.0,1.1,0.6,0.3,0.1
33,2021-05-11 14:44:09.420670,0.0,11.78,21352.0,0.1,0.0,1.1,-0.2,-0.5,0.1
34,2021-05-11 14:44:20.498139,0.0,68.0,21352.0,0.1,0.0,1.2,0.8,0.5,-0.3
35,2021-05-11 14:44:21.438297,0.0,134.5,21352.0,0.1,0.0,1.2,0.5,0.5,-0.1
36,2021-05-11 14:44:23.431998,0.0,147.94,21352.0,0.1,0.0,1.2,-0.5,0.3,0.2
37,2021-05-11 14:44:24.438889,0.0,24.73,21352.0,0.1,0.0,1.1,0.4,0.4,-0.1
38,2021-05-11 14:44:26.439838,0.0,11.91,21352.0,0.1,0.0,1.1,0.2,-0.3,0.1
39,2021-05-11 14:44:36.427064,0.0,52.08,21352.0,0.1,0.0,1.1,0.5,0.4,-0.1
40,2021-05-11 14:44:38.475493,0.0,175.47,21352.0,0.1,0.0,1.2,0.6,0.6,0.1
