,DateTime,temperature,power,energy,aX,aY,aZ,gX,gY,gZ
65,2021-05-11 14:41:23.626870,,,,,,-0.1,,,
66,2021-05-11 14:41:23.639049,,,,,,,0.0,,
67,2021-05-11 14:41:23.650460,,,,,,,,-0.1,
68,2021-05-11 14:41:23.656452,,,,,,,,,0.1
69,2021-05-11 14:41:24.235026,,,,1.0,,,,,
70,2021-05-11 14:41:24.243023,,,,,-0.1,,,,
71,2021-05-11 14:41:24.252026,,,,,,-0.1,,,
72,2021-05-11 14:41:24.259034,,,,,,,0.1,,
73,2021-05-11 14:41:24.270058,,,,,,,,0.1,
74,2021-05-11 14:41:24.275057,,,,,,,,,0.1
75,2021-05-11 14:41:24.858039,,,,1.0,,,,,
76,2021-05-11 14:41:24.875078,,,,,-0.1,,,,
77,2021-05-11 14:41:24.887068,,,,,,-0.2,,,
78,2021-05-11 14:41:24.893039,,,,,,,-0.0,,
79,2021-05-11 14:41:24.902066,,,,,,,,0.1,
80,2021-05-11 14:41:24.907074,,,,,,,,,-0.0
81,2021-05-11 14:41:25.491200,,,,1.0,,,,,
82,2021-05-11 14:41:25.510214,,,,,-0.1,,,,
83,2021-05-11 14:41:25.521242,,,,,,-0.1,,,
84,2021-05-11 14:41:25.531206,,,,,,,0.1,,
85,2021-05-11 14:41:25.538196,,,,,,,,-0.0,
86,2021-05-11 14:41:25.547198,,,,,,,,,0.0
87,2021-05-11 14:41:26.120917,,,,1.0,,,,,
88,2021-05-11 14:41:26.145930,,,,,-0.1,,,,
89,2021-05-11 14:41:26.156350,,,,,,-0.1,,,
90,2021-05-11 14:41:26.167246,,,,,,,0.0,,
91,2021-05-11 14:41:26.173242,,,,,,,,0.0,
92,2021-05-11 14:41:26.179244,,,,,,,,,-0.1
93,2021-05-11 14:41:26.765632,,,,1.0,,,,,
94,2021-05-11 14:41:26.786627,,,,,-0.1,,,,
95,2021-05-11 14:41:26.797624,,,,,,-0.2,,,
96,2021-05-11 14:41:26.802624,,,,,,,0.0,,
97,2021-05-11 14:41:26.812300,,,,,,,,-0.2,
98,2021-05-11 14:41:26.819280,,,,,,,,,0.2
99,2021-05-11 14:41:27.381147,,,,1.0,,,,,
100,2021-05-11 14:41:27.401176,,,,,-0.1,,,,
101,2021-05-11 14:41:27.410160,,,,,,-0.1,,,
102,2021-05-11 14:41:27.415157,,,,,,,0.2,,
103,2021-05-11 14:41:27.421150,,,,,,,,0.1,
104,2021-05-11 14:41:27.428144,,,,,,,,,-0.0
105,2021-05-11 14:41:28.012718,,,,1.0,,,,,
106,2021-05-11 14:41:28.030718,,,,,-0.1,,,,
107,2021-05-11 14:41:28.035718,,,,,,-0.1,,,
108,2021-05-11 14:41:28.042730,,,,,,,-0.0,,
109,2021-05-11 14:41:28.048721,,,,,,,,0.0,
110,2021-05-11 14:41:28.054719,,,,,,,,,0.2
111,2021-05-11 14:41:28.649731,,,,1.0,,,,,
112,2021-05-11 14:41:28.692203,,,,,-0.1,,,,
113,2021-05-11 14:41:28.704971,,,,,,-0.2,,,
114,2021-05-11 14:41:28.711320,,,,,,,0.0,,
115,2021-05-11 14:41:28.717321,,,,,,,,0.0,
116,2021-05-11 14:41:28.722320,,,,,,,,,-0.1
117,2021-05-11 14:41:29.017970,,0.0,,,,,,,
118,2021-05-11 14:41:29.055958,,,21214.0,,,,,,
119,2021-05-11 14:41:29.062956,31.1,,,,,,,,
120,2021-05-11 14:41:29.286502,,,,1.0,,,,,
121,2021-05-11 14:41:29.327480,,,,,-0.1,,,,
122,2021-05-11 14:41:29.334449,,,,,,-0.2,,,
123,2021-05-11 14:41:29.342473,,,,,,,-0.2,,
124,2021-05-11 14:41:29.347476,,,,,,,,0.2,
125,2021-05-11 14:41:29.353478,,,,,,,,,-0.1
126,2021-05-11 14:41:29.904932,,,,1.0,,,,,
127,2021-05-11 14:41:29.919989,,,,,-0.1,,,,
128,2021-05-11 14:41:29.930961,,,,,,-0.1,,,
129,2021-05-11 14:41:29.935966,,,,,,,0.1,,
130,2021-05-11 14:41:29.944962,,,,,,,,0.1,
131,2021-05-11 14:41:29.950968,,,,,,,,,0.2
132,2021-05-11 14:41:30.541030,,,,1.0,,,,,
133,2021-05-11 14:41:30.568013,,,,,-0.1,,,,
134,2021-05-11 14:41:30.582010,,,,,,-0.2,,,
135,2021-05-11 14:41:30.588017,,,,,,,0.0,,
136,2021-05-11 14:41:30.594009,,,,,,,,0.0,
137,2021-05-11 14:41:30.600008,,,,,,,,,0.2
138,2021-05-11 14:41:31.180507,,,,1.0,,,,,
139,2021-05-11 14:41:31.201503,,,,,-0.1,,,,
140,2021-05-11 14:41:31.211519,,,,,,-0.1,,,
141,2021-05-11 14:41:31.219999,,,,,,,0.0,,
142,2021-05-11 14:41:31.230813,,,,,,,,0.0,
143,2021-05-11 14:41:31.237817,,,,,,,,,-0.0
144,2021-05-11 14:41:31.796027,,,,1.0,,,,,
145,2021-05-11 14:41:31.812032,,,,,-0.1,,,,
146,2021-05-11 14:41:31.817029,,,,,,-0.1,,,
147,2021-05-11 14:41:31.828008,,,,,,,0.3,,
148,2021-05-11 14:41:31.833998,,,,,,,,-0.1,
149,2021-05-11 14:41:31.841002,,,,,,,,,0.0
150,2021-05-11 14:41:32.428354,,,,1.0,,,,,
151,2021-05-11 14:41:32.450385,,,,,-0.1,,,,
152,2021-05-11 14:41:32.462378,,,,,,-0.1,,,
153,2021-05-11 14:41:32.467380,,,,,,,0.0,,
154,2021-05-11 14:41:32.476345,,,,,,,,0.1,
155,2021-05-11 14:41:32.481345,,,,,,,,,0.1
156,2021-05-11 14:41:33.056000,,,,1.0,,,,,
157,2021-05-11 14:41:33.071005,,,,,-0.0,,,,
158,2021-05-11 14:41:33.077999,,,,,,-0.1,,,
159,2021-05-11 14:41:33.083998,,,,,,,-0.2,,
160,2021-05-11 14:41:33.090027,,,,,,,,0.1,
161,2021-05-11 14:41:33.096027,,,,,,,,,0.0
162,2021-05-11 14:41:33.688776,,,,1.0,,,,,
163,2021-05-11 14:41:33.710773,,,,,-0.0,,,,
164,2021-05-11 14:41:33.718779,,,,,,-0.1,,,
165,2021-05-11 14:41:33.731286,,,,,,,-0.1,,
166,2021-05-11 14:41:33.738286,,,,,,,,-0.0,
167,2021-05-11 14:41:33.744289,,,,,,,,,0.1
168,2021-05-11 14:41:34.324390,,,,1.0,,,,,
169,2021-05-11 14:41:34.348427,,,,,-0.1,,,,
170,2021-05-11 14:41:34.360384,,,,,,-0.1,,,
171,2021-05-11 14:41:34.366383,,,,,,,-0.2,,
172,2021-05-11 14:41:34.376419,,,,,,,,-0.0,
173,2021-05-11 14:41:34.382414,,,,,,,,,0.2
174,2021-05-11 14:41:34.944591,,,,1.0,,,,,
175,2021-05-11 14:41:34.963595,,,,,-0.1,,,,
176,2021-05-11 14:41:34.976620,,,,,,-0.1,,,
177,2021-05-11 14:41:34.981617,,,,,,,0.1,,
178,2021-05-11 14:41:34.987589,,,,,,,,0.1,
179,2021-05-11 14:41:34.993589,,,,,,,,,-0.0
180,2021-05-11 14:41:35.578742,,,,1.0,,,,,
181,2021-05-11 14:41:35.597765,,,,,-0.1,,,,
182,2021-05-11 14:41:35.611759,,,,,,-0.2,,,
183,2021-05-11 14:41:35.620768,,,,,,,0.1,,
184,2021-05-11 14:41:35.625758,,,,,,,,0.0,
185,2021-05-11 14:41:35.631764,,,,,,,,,-0.0
186,2021-05-11 14:41:36.209306,,,,1.0,,,,,
187,2021-05-11 14:41:36.239296,,,,,-0.1,,,,
188,2021-05-11 14:41:36.244317,,,,,,-0.2,,,
189,2021-05-11 14:41:36.253012,,,,,,,0.1,,
190,2021-05-11 14:41:36.259044,,,,,,,,0.1,
191,2021-05-11 14:41:36.264048,,,,,,,,,-0.1
192,2021-05-11 14:41:36.837819,,,,1.0,,,,,
193,2021-05-11 14:41:36.857847,,,,,-0.1,,,,
194,2021-05-11 14:41:36.866847,,,,,,-0.1,,,
195,2021-05-11 14:41:36.876810,,,,,,,0.3,,
196,2021-05-11 14:41:36.882814,,,,,,,,0.0,
197,2021-05-11 14:41:36.887809,,,,,,,,,-0.1
198,2021-05-11 14:41:37.472668,,,,1.0,,,,,
199,2021-05-11 14:41:37.495672,,,,,-0.1,,,,
200,2021-05-11 14:41:37.510664,,,,,,-0.1,,,
201,2021-05-11 14:41:37.520663,,,,,,,-0.1,,
202,2021-05-11 14:41:37.526665,,,,,,,,-0.0,
203,2021-05-11 14:41:37.539981,,,,,,,,,-0.1
204,2021-05-11 14:41:38.115339,,,,1.0,,,,,
205,2021-05-11 14:41:38.152325,,,,,-0.1,,,,
206,2021-05-11 14:41:38.159324,,,,,,-0.2,,,
207,2021-05-11 14:41:38.170322,,,,,,,-0.1,,
208,2021-05-11 14:41:38.176321,,,,,,,,0.0,
209,2021-05-11 14:41:38.182357,,,,,,,,,0.0
210,2021-05-11 14:41:38.734329,,,,1.0,,,,,
211,2021-05-11 14:41:38.755336,,,,,-0.1,,,,
212,2021-05-11 14:41:38.763330,,,,,,-0.1,,,
213,2021-05-11 14:41:38.772497,,,,,,,-0.1,,
214,2021-05-11 14:41:38.782428,,,,,,,,0.2,
215,2021-05-11 14:41:38.788428,,,,,,,,,-0.2
216,2021-05-11 14:41:39.367071,,,,1.0,,,,,
217,2021-05-11 14:41:39.390071,,,,,-0.1,,,,
218,2021-05-11 14:41:39.403071,,,,,,-0.1,,,
219,2021-05-11 14:41:39.409068,,,,,,,-0.1,,
220,2021-05-11 14:41:39.416067,,,,,,,,-0.0,
221,2021-05-11 14:41:39.422067,,,,,,,,,-0.1
222,2021-05-11 14:41:40.001764,,,,1.0,,,,,
223,2021-05-11 14:41:40.014768,,,,,-0.1,,,,
224,2021-05-11 14:41:40.027763,,,,,,-0.1,,,
225,2021-05-11 14:41:40.042765,,,,,,,-0.1,,
226,2021-05-11 14:41:40.051765,,,,,,,,0.0,
227,2021-05-11 14:41:40.064859,,,,,,,,,-0.1
228,2021-05-11 14:41:40.643567,,,,1.0,,,,,
229,2021-05-11 14:41:40.672558,,,,,-0.0,,,,
230,2021-05-11 14:41:40.684557,,,,,,-0.1,,,
231,2021-05-11 14:41:40.691553,,,,,,,-0.0,,
232,2021-05-11 14:41:40.697553,,,,,,,,0.0,
233,2021-05-11 14:41:40.702553,,,,,,,,,0.0
234,2021-05-11 14:41:41.257139,,,,1.0,,,,,
235,2021-05-11 14:41:41.276139,,,,,-0.1,,,,
236,2021-05-11 14:41:41.283184,,,,,,-0.1,,,
237,2021-05-11 14:41:41.291050,,,,,,,0.0,,
238,2021-05-11 14:41:41.301084,,,,,,,,-0.2,
239,2021-05-11 14:41:41.306060,,,,,,,,,0.0
240,2021-05-11 14:41:41.886755,,,,1.0,,,,,
241,2021-05-11 14:41:41.900759,,,,,-0.1,,,,
242,2021-05-11 14:41:41.906757,,,,,,-0.1,,,
243,2021-05-11 14:41:41.920785,,,,,,,0.2,,
244,2021-05-11 14:41:41.926757,,,,,,,,0.0,
245,2021-05-11 14:41:41.932786,,,,,,,,,0.0
246,2021-05-11 14:41:42.518032,,,,1.0,,,,,
247,2021-05-11 14:41:42.537032,,,,,-0.1,,,,
248,2021-05-11 14:41:42.548106,,,,,,-0.2,,,
249,2021-05-11 14:41:42.556062,,,,,,,0.1,,
250,2021-05-11 14:41:42.562027,,,,,,,,-0.1,
251,2021-05-11 14:41:42.567026,,,,,,,,,0.0
252,2021-05-11 14:41:43.147632,,,,1.0,,,,,
253,2021-05-11 14:41:43.166630,,,,,-0.1,,,,
254,2021-05-11 14:41:43.171631,,,,,,-0.2,,,
255,2021-05-11 14:41:43.178635,,,,,,,-0.4,,
256,2021-05-11 14:41:43.183635,,,,,,,,-0.1,
257,2021-05-11 14:41:43.190651,,,,,,,,,-0.1
258,2021-05-11 14:41:43.780857,,,,1.0,,,,,
259,2021-05-11 14:41:43.813777,,,,,-0.1,,,,
260,2021-05-11 14:41:43.820957,,,,,,-0.2,,,
261,2021-05-11 14:41:43.828930,,,,,,,0.1,,
262,2021-05-11 14:41:43.834929,,,,,,,,0.1,
263,2021-05-11 14:41:43.839930,,,,,,,,,-0.0
264,2021-05-11 14:41:44.413399,,,,1.0,,,,,
265,2021-05-11 14:41:44.438403,,,,,-0.1,,,,
266,2021-05-11 14:41:44.447396,,,,,,-0.1,,,
267,2021-05-11 14:41:44.453396,,,,,,,0.1,,
268,2021-05-11 14:41:44.460413,,,,,,,,-0.1,
269,2021-05-11 14:41:44.467398,,,,,,,,,-0.1
270,2021-05-11 14:41:45.044553,,,,1.0,,,,,
271,2021-05-11 14:41:45.064570,,,,,-0.1,,,,
272,2021-05-11 14:41:45.072546,,,,,,-0.1,,,
273,2021-05-11 14:41:45.086546,,,,,,,-0.2,,
274,2021-05-11 14:41:45.094544,,,,,,,,0.2,
275,2021-05-11 14:41:45.105372,,,,,,,,,0.0
276,2021-05-11 14:41:45.682278,,,,1.0,,,,,
277,2021-05-11 14:41:45.711302,,,,,-0.1,,,,
278,2021-05-11 14:41:45.720266,,,,,,-0.1,,,
279,2021-05-11 14:41:45.729297,,,,,,,-0.3,,
280,2021-05-11 14:41:45.735267,,,,,,,,-0.7,
281,2021-05-11 14:41:45.741271,,,,,,,,,-0.0
282,2021-05-11 14:41:46.314597,,,,1.0,,,,,
283,2021-05-11 14:41:46.354915,,,,,-0.0,,,,
284,2021-05-11 14:41:46.366392,,,,,,-0.1,,,
285,2021-05-11 14:41:46.373395,,,,,,,0.0,,
286,2021-05-11 14:41:46.380422,,,,,,,,-2.2,
287,2021-05-11 14:41:46.385421,,,,,,,,,-0.1
288,2021-05-11 14:41:46.935290,,,,1.0,,,,,
289,2021-05-11 14:41:46.960355,,,,,-0.1,,,,
290,2021-05-11 14:41:46.975290,,,,,,-0.1,,,
291,2021-05-11 14:41:46.987311,,,,,,,-0.0,,
292,2021-05-11 14:41:46.999283,,,,,,,,-0.4,
293,2021-05-11 14:41:47.011287,,,,,,,,,-0.1
294,2021-05-11 14:41:47.573903,,,,1.0,,,,,
295,2021-05-11 14:41:47.602858,,,,,-0.1,,,,
296,2021-05-11 14:41:47.616745,,,,,,-0.1,,,
297,2021-05-11 14:41:47.623758,,,,,,,0.1,,
298,2021-05-11 14:41:47.631747,,,,,,,,0.2,
299,2021-05-11 14:41:47.636746,,,,,,,,,-0.1
300,2021-05-11 14:41:48.201393,,,,1.0,,,,,
301,2021-05-11 14:41:48.236374,,,,,-0.1,,,,
302,2021-05-11 14:41:48.248388,,,,,,-0.1,,,
303,2021-05-11 14:41:48.254388,,,,,,,-0.0,,
304,2021-05-11 14:41:48.260360,,,,,,,,0.4,
305,2021-05-11 14:41:48.265360,,,,,,,,,0.0
306,2021-05-11 14:41:48.828012,,,,1.0,,,,,
307,2021-05-11 14:41:48.859003,,,,,-0.1,,,,
308,2021-05-11 14:41:48.866043,,,,,,-0.2,,,
309,2021-05-11 14:41:48.880323,,,,,,,0.2,,
310,2021-05-11 14:41:48.886329,,,,,,,,0.1,
311,2021-05-11 14:41:48.891994,,,,,,,,,0.1
312,2021-05-11 14:41:49.460170,,,,1.0,,,,,
313,2021-05-11 14:41:49.492181,,,,,-0.1,,,,
314,2021-05-11 14:41:49.501158,,,,,,-0.2,,,
315,2021-05-11 14:41:49.513165,,,,,,,0.1,,
316,2021-05-11 14:41:49.518152,,,,,,,,-0.1,
317,2021-05-11 14:41:49.525184,,,,,,,,,0.1
318,2021-05-11 14:41:50.084383,,,,1.0,,,,,
319,2021-05-11 14:41:50.105382,,,,,-0.1,,,,
320,2021-05-11 14:41:50.113381,,,,,,-0.1,,,
321,2021-05-11 14:41:50.119382,,,,,,,0.0,,
322,2021-05-11 14:41:50.128383,,,,,,,,-0.1,
323,2021-05-11 14:41:50.138382,,,,,,,,,0.3
324,2021-05-11 14:41:50.727786,,,,1.0,,,,,
325,2021-05-11 14:41:50.758772,,,,,-0.0,,,,
326,2021-05-11 14:41:50.765768,,,,,,-0.1,,,
327,2021-05-11 14:41:50.774769,,,,,,,0.1,,
328,2021-05-11 14:41:50.780767,,,,,,,,-0.1,
329,2021-05-11 14:41:50.785768,,,,,,,,,0.0
330,2021-05-11 14:41:51.347756,,,,1.0,,,,,
331,2021-05-11 14:41:51.383743,,,,,-0.1,,,,
332,2021-05-11 14:41:51.394735,,,,,,-0.2,,,
333,2021-05-11 14:41:51.401730,,,,,,,0.1,,
334,2021-05-11 14:41:51.410562,,,,,,,,-0.1,
335,2021-05-11 14:41:51.416096,,,,,,,,,0.0
336,2021-05-11 14:41:51.979996,,,,1.0,,,,,
337,2021-05-11 14:41:52.019036,,,,,-0.1,,,,
338,2021-05-11 14:41:52.031016,,,,,,-0.2,,,
339,2021-05-11 14:41:52.040990,,,,,,,-0.0,,
340,2021-05-11 14:41:52.046985,,,,,,,,-0.1,
341,2021-05-11 14:41:52.053990,,,,,,,,,0.1
342,2021-05-11 14:41:52.615132,,,,1.0,,,,,
343,2021-05-11 14:41:52.644144,,,,,-0.0,,,,
344,2021-05-11 14:41:52.655864,,,,,,-0.1,,,
345,2021-05-11 14:41:52.663204,,,,,,,0.0,,
346,2021-05-11 14:41:52.669204,,,,,,,,0.1,
347,2021-05-11 14:41:52.675202,,,,,,,,,-0.0
348,2021-05-11 14:41:53.235988,,,,1.0,,,,,
349,2021-05-11 14:41:53.255044,,,,,-0.1,,,,
350,2021-05-11 14:41:53.261021,,,,,,-0.1,,,
351,2021-05-11 14:41:53.266995,,,,,,,0.0,,
352,2021-05-11 14:41:53.272989,,,,,,,,0.2,
353,2021-05-11 14:41:53.277989,,,,,,,,,-0.1
354,2021-05-11 14:41:53.864809,,,,1.0,,,,,
355,2021-05-11 14:41:53.880808,,,,,-0.1,,,,
356,2021-05-11 14:41:53.891810,,,,,,-0.1,,,
357,2021-05-11 14:41:53.900820,,,,,,,0.1,,
358,2021-05-11 14:41:53.909810,,,,,,,,0.2,
359,2021-05-11 14:41:53.917812,,,,,,,,,-0.0
360,2021-05-11 14:41:54.493796,,,,1.0,,,,,
361,2021-05-11 14:41:54.509811,,,,,-0.1,,,,
362,2021-05-11 14:41:54.522804,,,,,,-0.1,,,
363,2021-05-11 14:41:54.528801,,,,,,,0.1,,
364,2021-05-11 14:41:54.541796,,,,,,,,0.0,
365,2021-05-11 14:41:54.551796,,,,,,,,,-0.1
366,2021-05-11 14:41:55.126900,,,,1.0,,,,,
367,2021-05-11 14:41:55.143878,,,,,-0.1,,,,
368,2021-05-11 14:41:55.158081,,,,,,-0.2,,,
369,2021-05-11 14:41:55.168972,,,,,,,0.1,,
370,2021-05-11 14:41:55.176973,,,,,,,,0.0,
371,2021-05-11 14:41:55.186973,,,,,,,,,0.2
372,2021-05-11 14:41:55.756549,,,,1.0,,,,,
373,2021-05-11 14:41:55.775558,,,,,-0.1,,,,
374,2021-05-11 14:41:55.793537,,,,,,-0.1,,,
375,2021-05-11 14:41:55.803531,,,,,,,-0.0,,
376,2021-05-11 14:41:55.813539,,,,,,,,-0.2,
377,2021-05-11 14:41:55.824535,,,,,,,,,0.1
378,2021-05-11 14:41:56.384606,,,,1.0,,,,,
379,2021-05-11 14:41:56.405611,,,,,-0.1,,,,
380,2021-05-11 14:41:56.412605,,,,,,-0.1,,,
381,2021-05-11 14:41:56.423606,,,,,,,0.1,,
382,2021-05-11 14:41:56.437354,,,,,,,,0.1,
383,2021-05-11 14:41:56.445628,,,,,,,,,-0.1
384,2021-05-11 14:41:57.021282,,,,1.0,,,,,
385,2021-05-11 14:41:57.037283,,,,,-0.1,,,,
386,2021-05-11 14:41:57.053291,,,,,,-0.1,,,
387,2021-05-11 14:41:57.066283,,,,,,,0.0,,
388,2021-05-11 14:41:57.075284,,,,,,,,0.1,
389,2021-05-11 14:41:57.086284,,,,,,,,,-0.1
390,2021-05-11 14:41:57.643582,,,,1.0,,,,,
391,2021-05-11 14:41:57.660579,,,,,-0.1,,,,
392,2021-05-11 14:41:57.676410,,,,,,-0.2,,,
393,2021-05-11 14:41:57.685113,,,,,,,0.2,,
394,2021-05-11 14:41:57.693132,,,,,,,,0.0,
395,2021-05-11 14:41:57.701114,,,,,,,,,0.0
396,2021-05-11 14:41:58.274555,,,,1.0,,,,,
397,2021-05-11 14:41:58.288557,,,,,-0.1,,,,
398,2021-05-11 14:41:58.294555,,,,,,-0.2,,,
399,2021-05-11 14:41:58.306579,,,,,,,0.2,,
400,2021-05-11 14:41:58.318553,,,,,,,,0.2,
401,2021-05-11 14:41:58.326550,,,,,,,,,0.2
402,2021-05-11 14:41:58.903459,,,,1.0,,,,,
403,2021-05-11 14:41:58.919462,,,,,-0.1,,,,
404,2021-05-11 14:41:58.937535,,,,,,-0.1,,,
405,2021-05-11 14:41:58.951300,,,,,,,-0.1,,
406,2021-05-11 14:41:58.956904,,,,,,,,0.2,
407,2021-05-11 14:41:58.967902,,,,,,,,,0.1
408,2021-05-11 14:41:58.973925,,0.0,,,,,,,
409,2021-05-11 14:41:58.987900,,,21214.0,,,,,,
410,2021-05-11 14:41:58.993902,31.16,,,,,,,,
411,2021-05-11 14:41:59.532152,,,,1.0,,,,,
412,2021-05-11 14:41:59.551153,,,,,-0.0,,,,
413,2021-05-11 14:41:59.557151,,,,,,-0.1,,,
414,2021-05-11 14:41:59.571153,,,,,,,0.1,,
415,2021-05-11 14:41:59.578153,,,,,,,,0.0,
416,2021-05-11 14:41:59.588149,,,,,,,,,0.1
417,2021-05-11 14:42:00.163744,,,,1.0,,,,,
418,2021-05-11 14:42:00.183249,,,,,-0.1,,,,
419,2021-05-11 14:42:00.190099,,,,,,-0.1,,,
420,2021-05-11 14:42:00.196094,,,,,,,-0.1,,
421,2021-05-11 14:42:00.202099,,,,,,,,-0.2,
422,2021-05-11 14:42:00.207094,,,,,,,,,0.0
423,2021-05-11 14:42:00.801002,,,,1.0,,,,,
424,2021-05-11 14:42:00.831013,,,,,-0.1,,,,
425,2021-05-11 14:42:00.839017,,,,,,-0.1,,,
426,2021-05-11 14:42:00.849010,,,,,,,-0.0,,
427,2021-05-11 14:42:00.854046,,,,,,,,-0.2,
428,2021-05-11 14:42:00.860995,,,,,,,,,0.1
429,2021-05-11 14:42:01.430540,,,,1.0,,,,,
430,2021-05-11 14:42:01.454270,,,,,-0.1,,,,
431,2021-05-11 14:42:01.466426,,,,,,-0.1,,,
432,2021-05-11 14:42:01.472427,,,,,,,-0.2,,
433,2021-05-11 14:42:01.478400,,,,,,,,-0.9,
434,2021-05-11 14:42:01.483402,,,,,,,,,-0.1
435,2021-05-11 14:42:02.056068,,,,1.0,,,,,
436,2021-05-11 14:42:02.073094,,,,,-0.1,,,,
437,2021-05-11 14:42:02.088071,,,,,,-0.1,,,
438,2021-05-11 14:42:02.100072,,,,,,,-0.1,,
439,2021-05-11 14:42:02.110072,,,,,,,,-0.2,
440,2021-05-11 14:42:02.117071,,,,,,,,,0.2
441,2021-05-11 14:42:02.685895,,,,1.0,,,,,
442,2021-05-11 14:42:02.704579,,,,,-0.1,,,,
443,2021-05-11 14:42:02.719011,,,,,,-0.2,,,
444,2021-05-11 14:42:02.725965,,,,,,,-0.1,,
445,2021-05-11 14:42:02.730987,,,,,,,,-0.0,
446,2021-05-11 14:42:02.735988,,,,,,,,,0.1
447,2021-05-11 14:42:03.317695,,,,1.0,,,,,
448,2021-05-11 14:42:03.333696,,,,,-0.0,,,,
449,2021-05-11 14:42:03.338698,,,,,,-0.2,,,
450,2021-05-11 14:42:03.349690,,,,,,,0.1,,
451,2021-05-11 14:42:03.355718,,,,,,,,-0.1,
452,2021-05-11 14:42:03.362719,,,,,,,,,-0.2
453,2021-05-11 14:42:03.950285,,,,1.0,,,,,
454,2021-05-11 14:42:03.966962,,,,,-0.1,,,,
455,2021-05-11 14:42:03.978198,,,,,,-0.2,,,
