,DateTime,temperature,power,energy,aX,aY,aZ,gX,gY,gZ
263,2021-05-11 19:20:56.121466,,,,1.0,,,,,
264,2021-05-11 19:20:56.149440,,,,,-0.1,,,,
265,2021-05-11 19:20:56.167396,,,,,,-0.1,,,
266,2021-05-11 19:20:56.177423,,,,,,,-0.0,,
267,2021-05-11 19:20:56.184420,,,,,,,,0.1,
268,2021-05-11 19:20:56.190429,,,,,,,,,0.1
269,2021-05-11 19:20:56.755595,,,,1.0,,,,,
270,2021-05-11 19:20:56.783037,,,,,-0.1,,,,
271,2021-05-11 19:20:56.797374,,,,,,-0.2,,,
272,2021-05-11 19:20:56.805364,,,,,,,-0.0,,
273,2021-05-11 19:20:56.809954,,,,,,,,-0.0,
274,2021-05-11 19:20:56.815933,,,,,,,,,-0.2
275,2021-05-11 19:20:57.388608,,,,1.0,,,,,
276,2021-05-11 19:20:57.414601,,,,,-0.1,,,,
277,2021-05-11 19:20:57.422859,,,,,,-0.2,,,
278,2021-05-11 19:20:57.428858,,,,,,,0.1,,
279,2021-05-11 19:20:57.433859,,,,,,,,-0.0,
280,2021-05-11 19:20:57.439888,,,,,,,,,0.0
281,2021-05-11 19:20:58.013326,,,,1.0,,,,,
282,2021-05-11 19:20:58.026354,,,,,-0.1,,,,
283,2021-05-11 19:20:58.036332,,,,,,-0.2,,,
284,2021-05-11 19:20:58.041329,,,,,,,-0.1,,
285,2021-05-11 19:20:58.047329,,,,,,,,0.0,
286,2021-05-11 19:20:58.053330,,,,,,,,,-0.1
287,2021-05-11 19:20:58.655324,,,,1.0,,,,,
288,2021-05-11 19:20:58.676305,,,,,-0.1,,,,
289,2021-05-11 19:20:58.683869,,,,,,-0.1,,,
290,2021-05-11 19:20:58.690888,,,,,,,0.0,,
291,2021-05-11 19:20:58.695887,,,,,,,,-0.1,
292,2021-05-11 19:20:58.701867,,,,,,,,,-0.0
293,2021-05-11 19:20:59.289509,,,,1.0,,,,,
294,2021-05-11 19:20:59.308533,,,,,-0.1,,,,
295,2021-05-11 19:20:59.321202,,,,,,-0.2,,,
296,2021-05-11 19:20:59.330759,,,,,,,0.0,,
297,2021-05-11 19:20:59.341772,,,,,,,,-0.1,
298,2021-05-11 19:20:59.352758,,,,,,,,,-0.3
299,2021-05-11 19:20:59.916944,,,,1.0,,,,,
300,2021-05-11 19:20:59.938282,,,,,-0.1,,,,
301,2021-05-11 19:20:59.947295,,,,,,-0.2,,,
